"","Word","Frequency","Percentage"
"167","ondemandeconomy",259,0.0750070228583178
"168","become",258,0.0747174204534594
"169","used",257,0.0744278180486011
"170","san",256,0.0741382156437427
"171","cars",255,0.0738486132388843
"172","address",254,0.073559010834026
"173","october",254,0.073559010834026
"174","inc",252,0.0729798060243092
"175","startup",252,0.0729798060243092
"176","still",252,0.0729798060243092
"177","demand",250,0.0724006012145925
"178","latest",249,0.0721109988097341
"179","system",249,0.0721109988097341
"180","health",248,0.0718213964048757
"181","life",244,0.0706629867854423
"182","markets",244,0.0706629867854423
"183","insurance",243,0.0703733843805839
"184","space",242,0.0700837819757255
"185","systems",242,0.0700837819757255
"186","government",241,0.0697941795708672
"187","create",238,0.0689253723562921
"188","great",238,0.0689253723562921
"189","today",238,0.0689253723562921
"190","apps",237,0.0686357699514337
"191","site",237,0.0686357699514337
"192","list",236,0.0683461675465753
"193","day",235,0.0680565651417169
"194","making",235,0.0680565651417169
"195","million",234,0.0677669627368586
"196","development",232,0.0671877579271418
"197","example",232,0.0671877579271418
"198","pay",232,0.0671877579271418
"199","ways",231,0.0668981555222835
"200","billion",230,0.0666085531174251
"201","going",230,0.0666085531174251
"202","independent",230,0.0666085531174251
"203","food",229,0.0663189507125667
"204","june",229,0.0663189507125667
"205","november",229,0.0663189507125667
"206","rent",229,0.0663189507125667
"207","c2a9",228,0.0660293483077083
"208","experience",228,0.0660293483077083
"209","open",228,0.0660293483077083
"210","cost",227,0.06573974590285
"211","every",226,0.0654501434979916
"212","group",226,0.0654501434979916
"213","july",225,0.0651605410931332
"214","provide",225,0.0651605410931332
"215","security",225,0.0651605410931332
"216","without",224,0.0648709386882749
"217","different",223,0.0645813362834165
"218","2012",222,0.0642917338785581
"219","users",219,0.063422926663983
"220","labor",218,0.0631333242591246
"221","number",217,0.0628437218542663
"222","event",214,0.0619749146396912
"223","university",213,0.0616853122348328
"224","place",212,0.0613957098299744
"225","popular",210,0.0608165050202577
"226","power",210,0.0608165050202577
"227","related",210,0.0608165050202577
"228","2010",208,0.0602373002105409
"229","job",208,0.0602373002105409
"230","working",207,0.0599476978056826
"231","finance",206,0.0596580954008242
"232","idea",206,0.0596580954008242
"233","look",206,0.0596580954008242
"234","website",206,0.0596580954008242
"235","last",205,0.0593684929959658
"236","give",204,0.0590788905911075
"237","stories",204,0.0590788905911075
"238","based",203,0.0587892881862491
"239","costs",203,0.0587892881862491
"240","recent",203,0.0587892881862491
"241","week",203,0.0587892881862491
"242","already",202,0.0584996857813907
"243","thate28099s",202,0.0584996857813907
"244","international",200,0.057920480971674
"245","less",200,0.057920480971674
"246","linkedin",200,0.057920480971674
"247","hours",199,0.0576308785668156
"248","tools",199,0.0576308785668156
"249","important",197,0.0570516737570989
"250","design",195,0.0564724689473821
"251","made",195,0.0564724689473821
"252","culture",194,0.0561828665425238
"253","energy",194,0.0561828665425238
"254","shared",194,0.0561828665425238
"255","study",194,0.0561828665425238
"256","another",193,0.0558932641376654
"257","income",193,0.0558932641376654
"258","transportation",193,0.0558932641376654
"259","personal",192,0.055603661732807
"260","say",192,0.055603661732807
"261","support",192,0.055603661732807
"262","via",192,0.055603661732807
"263","marketplace",191,0.0553140593279487
"264","rules",191,0.0553140593279487
"265","science",191,0.0553140593279487
"266","capital",190,0.0550244569230903
"267","however",190,0.0550244569230903
"268","issues",190,0.0550244569230903
"269","driver",189,0.0547348545182319
"270","others",189,0.0547348545182319
"271","percent",189,0.0547348545182319
"272","september",189,0.0547348545182319
"273","available",188,0.0544452521133735
"274","brand",188,0.0544452521133735
"275","key",188,0.0544452521133735
"276","something",188,0.0544452521133735
"277","daily",187,0.0541556497085152
"278","often",187,0.0541556497085152
"279","whether",187,0.0541556497085152
"280","account",186,0.0538660473036568
"281","full",186,0.0538660473036568
"282","means",186,0.0538660473036568
"283","politics",186,0.0538660473036568
"284","posts",186,0.0538660473036568
"285","product",185,0.0535764448987984
"286","book",183,0.0529972400890817
"287","issue",183,0.0529972400890817
"288","rather",183,0.0529972400890817
"289","live",182,0.0527076376842233
"290","united",182,0.0527076376842233
"291","2011",181,0.052418035279365
"292","impact",181,0.052418035279365
"293","learn",181,0.052418035279365
"294","rise",181,0.052418035279365
"295","ideas",180,0.0521284328745066
"296","sustainable",180,0.0521284328745066
"297","corporate",179,0.0518388304696482
"298","join",179,0.0518388304696482
"299","order",179,0.0518388304696482
"300","page",179,0.0518388304696482
"301","consumption",178,0.0515492280647898
"302","growing",178,0.0515492280647898
"303","past",178,0.0515492280647898
"304","case",177,0.0512596256599315
"305","law",177,0.0512596256599315
"306","exchange",176,0.0509700232550731
"307","offer",176,0.0509700232550731
"308","across",175,0.0506804208502147
"309","start",175,0.0506804208502147
"310","connect",174,0.0503908184453564
"311","name",174,0.0503908184453564
"312","peer",174,0.0503908184453564
"313","trends",174,0.0503908184453564
"314","regulation",173,0.050101216040498
"315","reserved",172,0.0498116136356396
"316","strategy",172,0.0498116136356396
"317","needs",171,0.0495220112307813
"318","buy",170,0.0492324088259229
"319","since",170,0.0492324088259229
"320","state",170,0.0492324088259229
"321","brands",169,0.0489428064210645
"322","isne28099t",169,0.0489428064210645
"323","rental",169,0.0489428064210645
"324","according",168,0.0486532040162062
"325","april",167,0.0483636016113478
"326","current",167,0.0483636016113478
"327","story",166,0.0480739992064894
"328","care",165,0.047784396801631
"329","europe",165,0.047784396801631
"330","francisco",165,0.047784396801631
"331","house",165,0.047784396801631
"332","instead",165,0.047784396801631
"333","lot",165,0.047784396801631
"334","makes",165,0.047784396801631
"335","private",165,0.047784396801631
"336","opportunities",164,0.0474947943967727
"337","press",164,0.0474947943967727
"338","america",162,0.0469155895870559
"339","magazine",162,0.0469155895870559
"340","thing",162,0.0469155895870559
"341","communities",161,0.0466259871821976
"342","education",160,0.0463363847773392
"343","rss",160,0.0463363847773392
"344","delivery",159,0.0460467823724808
"345","software",159,0.0460467823724808
"346","states",159,0.0460467823724808
"347","topics",159,0.0460467823724808
"348","environment",158,0.0457571799676224
"349","national",158,0.0457571799676224
"350","price",158,0.0457571799676224
"351","found",157,0.0454675775627641
"352","living",157,0.0454675775627641
"353","members",157,0.0454675775627641
"354","actually",156,0.0451779751579057
"355","including",156,0.0451779751579057
"356","old",156,0.0451779751579057
"357","renting",156,0.0451779751579057
"358","climate",155,0.0448883727530473
"359","looking",155,0.0448883727530473
"360","problem",155,0.0448883727530473
"361","show",155,0.0448883727530473
"362","center",154,0.044598770348189
"363","contractors",154,0.044598770348189
"364","assets",153,0.0443091679433306
"365","copyright",153,0.0443091679433306
"366","individuals",153,0.0443091679433306
"367","set",153,0.0443091679433306
"368","three",153,0.0443091679433306
"369","within",152,0.0440195655384722
"370","building",151,0.0437299631336139
"371","journal",151,0.0437299631336139
"372","call",150,0.0434403607287555
"373","ceo",150,0.0434403607287555
"374","keep",150,0.0434403607287555
"375","march",150,0.0434403607287555
"376","society",150,0.0434403607287555
"377","build",149,0.0431507583238971
"378","e2809cthe",149,0.0431507583238971
"379","times",149,0.0431507583238971
"380","hotel",148,0.0428611559190388
"381","newsletters",148,0.0428611559190388
"382","yet",148,0.0428611559190388
"383","buying",147,0.0425715535141804
"384","must",147,0.0425715535141804
"385","come",146,0.042281951109322
"386","end",146,0.042281951109322
"387","january",146,0.042281951109322
"388","little",146,0.042281951109322
"389","ride",146,0.042281951109322
"390","school",146,0.042281951109322
"391","tweet",146,0.042281951109322
"392","industries",145,0.0419923487044636
"393","course",144,0.0417027462996053
"394","february",144,0.0417027462996053
"395","investors",144,0.0417027462996053
"396","videos",144,0.0417027462996053
"397","categories",143,0.0414131438947469
"398","high",143,0.0414131438947469
"399","point",143,0.0414131438947469
"400","shows",143,0.0414131438947469
"401","technologies",142,0.0411235414898885
"402","articles",141,0.0408339390850302
"403","called",141,0.0408339390850302
"404","changing",141,0.0408339390850302
"405","collaboration",141,0.0408339390850302
"406","form",141,0.0408339390850302
"407","getting",141,0.0408339390850302
"408","legal",141,0.0408339390850302
"409","questions",141,0.0408339390850302
"410","street",141,0.0408339390850302
"411","team",141,0.0408339390850302
"412","trump",141,0.0408339390850302
"413","youe28099re",141,0.0408339390850302
"414","e280a2",140,0.0405443366801718
"415","established",140,0.0405443366801718
"416","c2bb",139,0.0402547342753134
"417","enter",139,0.0402547342753134
"418","ownership",139,0.0402547342753134
"419","human",138,0.039965131870455
"420","long",138,0.039965131870455
"421","employment",137,0.0396755294655967
"422","everything",137,0.0396755294655967
"423","months",137,0.0396755294655967
"424","office",137,0.0396755294655967
"425","providers",137,0.0396755294655967
"426","success",137,0.0396755294655967
"427","user",137,0.0396755294655967
"428","potential",136,0.0393859270607383
"429","creating",135,0.0390963246558799
"430","crowd",135,0.0390963246558799
"431","2008",134,0.0388067222510216
"432","newsletter",134,0.0388067222510216
"433","opens",134,0.0388067222510216
"434","stay",134,0.0388067222510216
"435","benefit",133,0.0385171198461632
"436","far",133,0.0385171198461632
"437","log",133,0.0385171198461632
"438","possible",133,0.0385171198461632
"439","credit",132,0.0382275174413048
"440","large",131,0.0379379150364465
"441","never",131,0.0379379150364465
"442","put",131,0.0379379150364465
"443","term",131,0.0379379150364465
"444","trend",131,0.0379379150364465
"445","funding",130,0.0376483126315881
"446","leave",130,0.0376483126315881
"447","survey",130,0.0376483126315881
"448","2009",129,0.0373587102267297
"449","solutions",129,0.0373587102267297
"450","theree28099s",129,0.0373587102267297
"451","advertise",128,0.0370691078218714
"452","among",127,0.036779505417013
"453","delivered",127,0.036779505417013
"454","download",127,0.036779505417013
"455","main",127,0.036779505417013
"456","marketplaces",127,0.036779505417013
"457","books",126,0.0364899030121546
"458","economics",126,0.0364899030121546
"459","movement",126,0.0364899030121546
"460","tax",126,0.0364899030121546
"461","green",125,0.0362003006072962
"462","likely",125,0.0362003006072962
"463","partners",125,0.0362003006072962
"464","regulations",125,0.0362003006072962
"465","days",124,0.0359106982024379
"466","dec",124,0.0359106982024379
"467","check",123,0.0356210957975795
"468","common",123,0.0356210957975795
"469","continue",123,0.0356210957975795
"470","founder",123,0.0356210957975795
"471","general",123,0.0356210957975795
"472","published",123,0.0356210957975795
"473","scale",123,0.0356210957975795
"474","supply",123,0.0356210957975795
"475","entrepreneurs",122,0.0353314933927211
"476","practices",122,0.0353314933927211
"477","question",122,0.0353314933927211
"478","reports",122,0.0353314933927211
"479","source",122,0.0353314933927211
"480","opportunity",121,0.0350418909878628
"481","room",121,0.0350418909878628
"482","save",121,0.0350418909878628
"483","someone",121,0.0350418909878628
"484","trade",121,0.0350418909878628
"485","conference",120,0.0347522885830044
"486","powered",120,0.0347522885830044
"487","recently",120,0.0347522885830044
"488","return",120,0.0347522885830044
"489","review",120,0.0347522885830044
"490","sales",120,0.0347522885830044
"491","sustainability",120,0.0347522885830044
"492","american",119,0.034462686178146
"493","creative",119,0.034462686178146
"494","drive",119,0.034462686178146
"495","enough",119,0.034462686178146
"496","sure",119,0.034462686178146
"497","together",119,0.034462686178146
"498","cab",118,0.0341730837732877
"499","careers",118,0.0341730837732877
"500","control",118,0.0341730837732877
