"","Word","Frequency","Percentage"
"232","carsharing",3427,0.0570306928971243
"233","working",3390,0.0564149544561573
"234","across",3373,0.0561320476049023
"235","consumption",3366,0.0560155565485031
"236","however",3356,0.0558491407536472
"237","jobs",3348,0.0557160081177625
"238","insurance",3330,0.0554164596870218
"239","process",3329,0.0553998181075362
"240","conference",3324,0.0553166102101083
"241","real",3318,0.0552167607331947
"242","percent",3311,0.0551002696767956
"243","strategy",3296,0.0548506459845117
"244","markets",3286,0.0546842301896558
"245","idea",3279,0.0545677391332566
"246","follow",3276,0.0545178143947998
"247","ways",3237,0.0538687927948617
"248","benefits",3195,0.0531698464564669
"249","private",3185,0.053003430661611
"250","society",3173,0.0528037317077839
"251","ownership",3153,0.052470900118072
"252","terms",3151,0.0524376169591008
"253","demand",3148,0.052387692220644
"254","states",3146,0.0523544090616729
"255","communities",3144,0.0523211259027017
"256","key",3130,0.0520881437899034
"257","environmental",3122,0.0519550111540186
"258","recent",3109,0.051738670620706
"259","health",3107,0.0517053874617348
"260","traditional",3104,0.051655462723278
"261","might",3097,0.0515389716668788
"262","peertopeer",3091,0.0514391221899653
"263","sustainability",3090,0.0514224806104797
"264","impact",3084,0.0513226311335662
"265","education",3065,0.0510064411233399
"266","others",3058,0.0508899500669408
"267","week",3037,0.0505404768977433
"268","must",2997,0.0498748137183196
"269","dont",2994,0.0498248889798629
"270","set",2984,0.0496584731850069
"271","app",2980,0.0495919068670646
"272","often",2976,0.0495253405491222
"273","needs",2971,0.0494421326516942
"274","look",2945,0.0490094515850688
"275","building",2935,0.0488430357902129
"276","privacy",2932,0.0487931110517561
"277","high",2931,0.0487764694722706
"278","environment",2920,0.048593412097929
"279","ideas",2914,0.0484935626210155
"280","issues",2909,0.0484103547235875
"281","something",2908,0.0483937131441019
"282","article",2902,0.0482938636671884
"283","parking",2867,0.0477114083851927
"284","culture",2862,0.0476282004877647
"285","united",2857,0.0475449925903367
"286","analysis",2856,0.0475283510108511
"287","journal",2847,0.0473785767954808
"288","say",2841,0.0472787273185673
"289","live",2835,0.0471788778416537
"290","order",2820,0.0469292541493698
"291","come",2816,0.0468626878314275
"292","via",2798,0.0465631394006868
"293","sign",2797,0.0465464978212012
"294","corporate",2791,0.0464466483442877
"295","among",2788,0.0463967236058309
"296","buy",2785,0.0463467988673741
"297","rather",2780,0.0462635909699461
"298","science",2764,0.0459973256981767
"299","offer",2757,0.0458808346417775
"300","review",2757,0.0458808346417775
"301","long",2751,0.045780985164864
"302","national",2741,0.045614569370008
"303","tech",2733,0.0454814367341233
"304","according",2727,0.0453815872572098
"305","potential",2727,0.0453815872572098
"306","school",2724,0.045331662518753
"307","legal",2723,0.0453150209392674
"308","workers",2719,0.045248454621325
"309","lot",2714,0.0451652467238971
"310","makes",2702,0.04496554777007
"311","exchange",2699,0.0449156230316132
"312","tools",2672,0.0444663003855022
"313","times",2669,0.0444163756470454
"314","growing",2653,0.0441501103752759
"315","start",2653,0.0441501103752759
"316","whether",2649,0.0440835440573336
"317","end",2637,0.0438838451035065
"318","list",2636,0.0438672035240209
"319","startups",2627,0.0437174293086505
"320","found",2623,0.0436508629907082
"321","user",2618,0.0435676550932802
"322","rights",2617,0.0435510135137946
"323","price",2612,0.0434678056163667
"324","networks",2605,0.0433513145599675
"325","billion",2604,0.0433346729804819
"326","looking",2586,0.0430351245497413
"327","area",2577,0.0428853503343709
"328","property",2572,0.042802142436943
"329","inc",2568,0.0427355761190006
"330","able",2564,0.0426690098010582
"331","francisco",2560,0.0426024434831159
"332","hours",2553,0.0424859524267167
"333","current",2550,0.04243602768826
"334","comment",2548,0.0424027445292888
"335","give",2540,0.042269611893404
"336","job",2522,0.0419700634626634
"337","london",2519,0.0419201387242066
"338","e28094",2517,0.0418868555652354
"339","means",2510,0.0417703645088363
"340","address",2493,0.0414874576575812
"341","sales",2493,0.0414874576575812
"342","include",2487,0.0413876081806676
"343","member",2485,0.0413543250216965
"344","together",2483,0.0413210418627253
"345","build",2477,0.0412211923858117
"346","2005",2470,0.0411047013294126
"347","american",2465,0.0410214934319846
"348","bikes",2456,0.0408717192166143
"349","general",2447,0.040721945001244
"350","taxi",2442,0.040638737103816
"351","vehicle",2440,0.0406054539448448
"352","plan",2438,0.0405721707858736
"353","rise",2438,0.0405721707858736
"354","tax",2438,0.0405721707858736
"355","learn",2436,0.0405388876269024
"356","students",2435,0.0405222460474169
"357","enterprise",2434,0.0405056044679313
"358","team",2431,0.0404556797294745
"359","books",2424,0.0403391886730753
"360","latest",2419,0.0402559807756474
"361","please",2408,0.0400729234013059
"362","technologies",2405,0.0400229986628491
"363","center",2388,0.039740091811594
"364","employees",2383,0.0396568839141661
"365","quality",2381,0.0396236007551949
"366","brand",2375,0.0395237512782813
"367","major",2374,0.0395071096987957
"368","office",2371,0.039457184960339
"369","urban",2366,0.039373977062911
"370","point",2363,0.0393240523244542
"371","human",2356,0.0392075612680551
"372","ceo",2355,0.0391909196885695
"373","production",2355,0.0391909196885695
"374","living",2353,0.0391576365295983
"375","projects",2323,0.0386583891450305
"376","show",2322,0.0386417475655449
"377","knowledge",2319,0.0385918228270882
"378","startup",2319,0.0385918228270882
"379","large",2302,0.0383089159758331
"380","lyft",2296,0.0382090664989195
"381","press",2296,0.0382090664989195
"382","america",2295,0.038192424919434
"383","ride",2292,0.0381425001809772
"384","full",2291,0.0381258586014916
"385","month",2288,0.0380759338630348
"386","form",2279,0.0379261596476645
"387","past",2271,0.0377930270117797
"388","second",2268,0.037743102273323
"389","house",2254,0.0375101201605247
"390","source",2254,0.0375101201605247
"391","popular",2252,0.0374768370015535
"392","focus",2247,0.0373936291041255
"393","climate",2238,0.0372438548887552
"394","council",2235,0.0371939301502984
"395","related",2234,0.0371772885708128
"396","possible",2233,0.0371606469913272
"397","success",2233,0.0371606469913272
"398","concept",2229,0.0370940806733849
"399","income",2228,0.0370774390938993
"400","transport",2224,0.0370108727759569
"401","following",2220,0.0369443064580145
"402","programs",2216,0.0368777401400722
"403","solutions",2216,0.0368777401400722
"404","director",2215,0.0368610985605866
"405","level",2212,0.0368111738221298
"406","street",2211,0.0367945322426442
"407","individuals",2198,0.0365781917093315
"408","join",2186,0.0363784927555044
"409","offers",2185,0.0363618511760188
"410","collaboration",2181,0.0362952848580764
"411","security",2179,0.0362620016991053
"412","yet",2179,0.0362620016991053
"413","days",2177,0.0362287185401341
"414","learning",2176,0.0362120769606485
"415","subscribe",2176,0.0362120769606485
"416","save",2175,0.0361954353811629
"417","months",2174,0.0361787938016773
"418","investment",2173,0.0361621522221917
"419","opportunities",2172,0.0361455106427061
"420","creative",2170,0.0361122274837349
"421","name",2168,0.0360789443247638
"422","provides",2168,0.0360789443247638
"423","drive",2162,0.0359790948478502
"424","president",2159,0.0359291701093934
"425","executive",2158,0.0359125285299078
"426","similar",2146,0.0357128295760807
"427","increase",2139,0.0355963385196816
"428","called",2132,0.0354798474632824
"429","fact",2128,0.0354132811453401
"430","little",2120,0.0352801485094553
"431","put",2120,0.0352801485094553
"432","results",2109,0.0350970911351138
"433","sites",2103,0.0349972416582003
"434","event",2099,0.0349306753402579
"435","reduce",2094,0.0348474674428299
"436","account",2086,0.0347143348069452
"437","opportunity",2082,0.0346477684890028
"438","areas",2080,0.0346144853300316
"439","partners",2078,0.0345812021710605
"440","finance",2075,0.0345312774326037
"441","problem",2069,0.0344314279556901
"442","europe",2067,0.0343981447967189
"443","owners",2067,0.0343981447967189
"444","music",2066,0.0343815032172334
"445","creating",2064,0.0343482200582622
"446","ondemand",2062,0.034314936899291
"447","taking",2061,0.0342982953198054
"448","posted",2059,0.0342650121608342
"449","smart",2057,0.034231729001863
"450","groups",2056,0.0342150874223774
"451","instead",2052,0.0341485211044351
"452","issue",2052,0.0341485211044351
"453","safety",2050,0.0341152379454639
"454","getting",2046,0.0340486716275215
"455","keep",2046,0.0340486716275215
"456","economics",2045,0.0340320300480359
"457","common",2041,0.0339654637300935
"458","connect",2041,0.0339654637300935
"459","main",2040,0.033948822150608
"460","role",2036,0.0338822558326656
"461","allows",2031,0.0337990479352376
"462","risk",2023,0.0336659152993529
"463","far",2019,0.0335993489814105
"464","trends",2018,0.0335827074019249
"465","likely",2012,0.0334828579250114
"466","five",2007,0.0333996500275834
"467","four",2005,0.0333663668686122
"468","european",2002,0.0333164421301555
"469","always",1996,0.0332165926532419
"470","renting",1985,0.0330335352789004
"471","credit",1982,0.0329836105404436
"472","control",1979,0.0329336858019868
"473","north",1974,0.0328504779045589
"474","c2a9",1971,0.0328005531661021
"475","driving",1969,0.0327672700071309
"476","approach",1968,0.0327506284276453
"477","rate",1965,0.0327007036891886
"478","funding",1963,0.0326674205302174
"479","questions",1960,0.0326174957917606
"480","posts",1959,0.032600854212275
"481","done28099t",1957,0.0325675710533038
"482","reply",1957,0.0325675710533038
"483","trade",1955,0.0325342878943326
"484","e280a2",1946,0.0323845136789623
"485","daily",1937,0.032234739463592
"486","scheme",1936,0.0322180978841064
"487","started",1936,0.0322180978841064
"488","leading",1927,0.032068323668736
"489","movement",1927,0.032068323668736
"490","never",1926,0.0320516820892505
"491","john",1925,0.0320350405097649
"492","2004",1923,0.0320017573507937
"493","brands",1922,0.0319851157713081
"494","driver",1917,0.0319019078738801
"495","hotel",1917,0.0319019078738801
"496","old",1917,0.0319019078738801
"497","friends",1915,0.0318686247149089
"498","question",1915,0.0318686247149089
"499","items",1912,0.0318186999764522
"500","annual",1908,0.0317521336585098
