"","Word","Frequency","Percentage"
"101","project",180,0.0810423851674426
"102","see",179,0.0805921496942901
"103","want",179,0.0805921496942901
"104","companies",176,0.0792414432748327
"105","feed",176,0.0792414432748327
"106","health",176,0.0792414432748327
"107","product",173,0.0778907368553754
"108","sharing",170,0.076540030435918
"109","smart",170,0.076540030435918
"110","ventures",169,0.0760897949627655
"111","facebook",168,0.0756395594896131
"112","power",167,0.0751893240164606
"113","used",167,0.0751893240164606
"114","c2bb",166,0.0747390885433081
"115","february",166,0.0747390885433081
"116","view",165,0.0742888530701557
"117","car",164,0.0738386175970032
"118","contact",164,0.0738386175970032
"119","resources",163,0.0733883821238508
"120","recent",162,0.0729381466506983
"121","science",162,0.0729381466506983
"122","opensource",160,0.0720376757043934
"123","products",160,0.0720376757043934
"124","education",159,0.0715874402312409
"125","commons",158,0.0711372047580885
"126","energy",158,0.0711372047580885
"127","government",158,0.0711372047580885
"128","july",157,0.070686969284936
"129","networks",157,0.070686969284936
"130","wireless",156,0.0702367338117836
"131","article",155,0.0697864983386311
"132","find",155,0.0697864983386311
"133","much",155,0.0697864983386311
"134","times",155,0.0697864983386311
"135","amazon",154,0.0693362628654786
"136","global",154,0.0693362628654786
"137","small",154,0.0693362628654786
"138","international",153,0.0688860273923262
"139","well",153,0.0688860273923262
"140","comments",152,0.0684357919191737
"141","games",152,0.0684357919191737
"142","tax",152,0.0684357919191737
"143","two",152,0.0684357919191737
"144","personal",151,0.0679855564460213
"145","security",151,0.0679855564460213
"146","fire",150,0.0675353209728688
"147","future",150,0.0675353209728688
"148","january",150,0.0675353209728688
"149","local",150,0.0675353209728688
"150","articles",149,0.0670850854997164
"151","insurance",149,0.0670850854997164
"152","take",148,0.0666348500265639
"153","food",147,0.0661846145534114
"154","technologies",145,0.0652841436071065
"155","users",145,0.0652841436071065
"156","using",145,0.0652841436071065
"157","rights",144,0.0648339081339541
"158","2008",143,0.0643836726608016
"159","privacy",143,0.0643836726608016
"160","2007",141,0.0634832017144967
"161","case",140,0.0630329662413442
"162","history",140,0.0630329662413442
"163","marketing",140,0.0630329662413442
"164","things",140,0.0630329662413442
"165","know",139,0.0625827307681918
"166","2009",138,0.0621324952950393
"167","important",138,0.0621324952950393
"168","2006",136,0.0612320243487344
"169","different",136,0.0612320243487344
"170","model",136,0.0612320243487344
"171","support",136,0.0612320243487344
"172","books",135,0.0607817888755819
"173","events",135,0.0607817888755819
"174","human",135,0.0607817888755819
"175","law",135,0.0607817888755819
"176","must",135,0.0607817888755819
"177","review",135,0.0607817888755819
"178","terms",135,0.0607817888755819
"179","user",135,0.0607817888755819
"180","driver",134,0.0603315534024295
"181","experience",134,0.0603315534024295
"182","great",134,0.0603315534024295
"183","hours",134,0.0603315534024295
"184","phone",134,0.0603315534024295
"185","tech",133,0.059881317929277
"186","watch",133,0.059881317929277
"187","care",132,0.0594310824561246
"188","e28094",132,0.0594310824561246
"189","website",132,0.0594310824561246
"190","school",131,0.0589808469829721
"191","sharingeconomy",131,0.0589808469829721
"192","state",131,0.0589808469829721
"193","2003",130,0.0585306115098196
"194","available",130,0.0585306115098196
"195","per",130,0.0585306115098196
"196","best",129,0.0580803760366672
"197","ted",129,0.0580803760366672
"198","audio",128,0.0576301405635147
"199","city",128,0.0576301405635147
"200","create",128,0.0576301405635147
"201","next",128,0.0576301405635147
"202","based",127,0.0571799050903623
"203","day",126,0.0567296696172098
"204","action",125,0.0562794341440573
"205","culture",125,0.0562794341440573
"206","lump",125,0.0562794341440573
"207","american",124,0.0558291986709049
"208","every",124,0.0558291986709049
"209","job",124,0.0558291986709049
"210","journal",123,0.0553789631977524
"211","process",123,0.0553789631977524
"212","full",122,0.0549287277246
"213","making",122,0.0549287277246
"214","projects",122,0.0549287277246
"215","society",122,0.0549287277246
"216","become",121,0.0544784922514475
"217","slide",121,0.0544784922514475
"218","women",121,0.0544784922514475
"219","lavoro",119,0.0535780213051426
"220","made",119,0.0535780213051426
"221","office",119,0.0535780213051426
"222","p2p",119,0.0535780213051426
"223","2011",118,0.0531277858319901
"224","back",118,0.0531277858319901
"225","partners",118,0.0531277858319901
"226","right",118,0.0531277858319901
"227","drivers",117,0.0526775503588377
"228","number",117,0.0526775503588377
"229","knowledge",116,0.0522273148856852
"230","2013",115,0.0517770794125328
"231","cables",115,0.0517770794125328
"232","part",115,0.0517770794125328
"233","2010",114,0.0513268439393803
"234","center",114,0.0513268439393803
"235","jobs",114,0.0513268439393803
"236","radio",114,0.0513268439393803
"237","sign",114,0.0513268439393803
"238","since",114,0.0513268439393803
"239","national",113,0.0508766084662278
"240","rating",113,0.0508766084662278
"241","states",113,0.0508766084662278
"242","twitter",113,0.0508766084662278
"243","copyright",112,0.0504263729930754
"244","pay",112,0.0504263729930754
"245","around",111,0.0499761375199229
"246","control",111,0.0499761375199229
"247","distribution",111,0.0499761375199229
"248","without",111,0.0499761375199229
"249","advertising",110,0.0495259020467705
"250","published",110,0.0495259020467705
"251","cost",109,0.049075666573618
"252","environment",109,0.049075666573618
"253","financial",109,0.049075666573618
"254","including",109,0.049075666573618
"255","issues",109,0.049075666573618
"256","example",108,0.0486254311004655
"257","israel",108,0.0486254311004655
"258","program",108,0.0486254311004655
"259","think",108,0.0486254311004655
"260","china",107,0.0481751956273131
"261","features",107,0.0481751956273131
"262","computers",106,0.0477249601541606
"263","learn",106,0.0477249601541606
"264","order",106,0.0477249601541606
"265","commercial",105,0.0472747246810082
"266","e296bac2a0",105,0.0472747246810082
"267","political",105,0.0472747246810082
"268","finance",104,0.0468244892078557
"269","2012",103,0.0463742537347032
"270","family",103,0.0463742537347032
"271","retrieved",103,0.0463742537347032
"272","still",103,0.0463742537347032
"273","within",103,0.0463742537347032
"274","hardware",102,0.0459240182615508
"275","needs",102,0.0459240182615508
"276","ownership",102,0.0459240182615508
"277","private",102,0.0459240182615508
"278","set",102,0.0459240182615508
"279","united",102,0.0459240182615508
"280","better",101,0.0454737827883983
"281","fact",101,0.0454737827883983
"282","general",101,0.0454737827883983
"283","learning",101,0.0454737827883983
"284","said",101,0.0454737827883983
"285","something",101,0.0454737827883983
"286","subscribe",101,0.0454737827883983
"287","venture",101,0.0454737827883983
"288","york",101,0.0454737827883983
"289","nexus",100,0.0450235473152459
"290","rules",100,0.0450235473152459
"291","today",100,0.0450235473152459
"292","working",100,0.0450235473152459
"293","art",99,0.0445733118420934
"294","bank",99,0.0445733118420934
"295","david",99,0.0445733118420934
"296","devices",99,0.0445733118420934
"297","follow",99,0.0445733118420934
"298","peter",99,0.0445733118420934
"299","sales",99,0.0445733118420934
"300","stock",99,0.0445733118420934
"301","communication",98,0.044123076368941
"302","list",98,0.044123076368941
"303","microsoft",98,0.044123076368941
"304","phones",98,0.044123076368941
"305","president",98,0.044123076368941
"306","ways",98,0.044123076368941
"307","post",97,0.0436728408957885
"308","related",97,0.0436728408957885
"309","say",97,0.0436728408957885
"310","top",97,0.0436728408957885
"311","transportation",97,0.0436728408957885
"312","c2a9",96,0.043222605422636
"313","major",96,0.043222605422636
"314","house",95,0.0427723699494836
"315","member",95,0.0427723699494836
"316","rate",95,0.0427723699494836
"317","samsung",95,0.0427723699494836
"318","big",94,0.0423221344763311
"319","form",94,0.0423221344763311
"320","growth",94,0.0423221344763311
"321","large",94,0.0423221344763311
"322","legal",94,0.0423221344763311
"323","page",94,0.0423221344763311
"324","posted",94,0.0423221344763311
"325","provide",94,0.0423221344763311
"326","camera",93,0.0418718990031787
"327","press",93,0.0418718990031787
"328","android",92,0.0414216635300262
"329","building",92,0.0414216635300262
"330","end",92,0.0414216635300262
"331","library",92,0.0414216635300262
"332","means",92,0.0414216635300262
"333","newsletter",92,0.0414216635300262
"334","please",92,0.0414216635300262
"335","tools",92,0.0414216635300262
"336","cards",91,0.0409714280568737
"337","hard",91,0.0409714280568737
"338","live",91,0.0409714280568737
"339","another",90,0.0405211925837213
"340","common",90,0.0405211925837213
"341","estate",90,0.0405211925837213
"342","impact",90,0.0405211925837213
"343","last",90,0.0405211925837213
"344","production",90,0.0405211925837213
"345","report",90,0.0405211925837213
"346","show",90,0.0405211925837213
"347","story",90,0.0405211925837213
"348","try",90,0.0405211925837213
"349","value",90,0.0405211925837213
"350","john",89,0.0400709571105688
"351","long",89,0.0400709571105688
"352","creative",88,0.0396207216374164
"353","details",88,0.0396207216374164
"354","entries",88,0.0396207216374164
"355","going",88,0.0396207216374164
"356","inc",88,0.0396207216374164
"357","members",88,0.0396207216374164
"358","groups",87,0.0391704861642639
"359","current",86,0.0387202506911115
"360","infrastructure",86,0.0387202506911115
"361","team",86,0.0387202506911115
"362","chargers",85,0.038270015217959
"363","galaxy",85,0.038270015217959
"364","kindle",85,0.038270015217959
"365","million",85,0.038270015217959
"366","problem",85,0.038270015217959
"367","strategy",85,0.038270015217959
"368","van",85,0.038270015217959
"369","account",84,0.0378197797448065
"370","ago",84,0.0378197797448065
"371","costs",84,0.0378197797448065
"372","game",84,0.0378197797448065
"373","makes",84,0.0378197797448065
"374","platform",84,0.0378197797448065
"375","playstation",84,0.0378197797448065
"376","usage",84,0.0378197797448065
"377","air",83,0.0373695442716541
"378","approach",83,0.0373695442716541
"379","easy",83,0.0373695442716541
"380","key",83,0.0373695442716541
"381","others",83,0.0373695442716541
"382","reality",83,0.0373695442716541
"383","works",83,0.0373695442716541
"384","among",82,0.0369193087985016
"385","billion",82,0.0369193087985016
"386","categories",82,0.0369193087985016
"387","download",82,0.0369193087985016
"388","green",82,0.0369193087985016
"389","investment",82,0.0369193087985016
"390","look",82,0.0369193087985016
"391","peer",82,0.0369193087985016
"392","politics",82,0.0369193087985016
"393","reviews",82,0.0369193087985016
"394","abstract",81,0.0364690733253492
"395","address",81,0.0364690733253492
"396","association",81,0.0364690733253492
"397","however",81,0.0364690733253492
"398","nature",81,0.0364690733253492
"399","pro",81,0.0364690733253492
"400","really",81,0.0364690733253492
"401","2002",80,0.0360188378521967
"402","agreement",80,0.0360188378521967
"403","already",80,0.0360188378521967
"404","days",80,0.0360188378521967
"405","latest",80,0.0360188378521967
"406","safety",80,0.0360188378521967
"407","says",80,0.0360188378521967
"408","sports",80,0.0360188378521967
"409","windows",80,0.0360188378521967
"410","act",79,0.0355686023790442
"411","english",79,0.0355686023790442
"412","less",79,0.0355686023790442
"413","markets",79,0.0355686023790442
"414","release",79,0.0355686023790442
"415","second",79,0.0355686023790442
"416","app",78,0.0351183669058918
"417","author",78,0.0351183669058918
"418","communications",78,0.0351183669058918
"419","connected",78,0.0351183669058918
"420","consumer",78,0.0351183669058918
"421","give",78,0.0351183669058918
"422","paper",78,0.0351183669058918
"423","popular",78,0.0351183669058918
"424","true",78,0.0351183669058918
"425","vacation",78,0.0351183669058918
"426","away",77,0.0346681314327393
"427","cell",77,0.0346681314327393
"428","een",77,0.0346681314327393
"429","electronic",77,0.0346681314327393
"430","gift",77,0.0346681314327393
"431","guide",77,0.0346681314327393
"432","ideas",77,0.0346681314327393
"433","little",77,0.0346681314327393
"434","often",77,0.0346681314327393
"435","plus",77,0.0346681314327393
"436","startup",77,0.0346681314327393
"437","tablet",77,0.0346681314327393
"438","virtual",77,0.0346681314327393
"439","100",76,0.0342178959595869
"440","analysis",76,0.0342178959595869
"441","buy",76,0.0342178959595869
"442","c2a0c2a0and",76,0.0342178959595869
"443","conference",76,0.0342178959595869
"444","council",76,0.0342178959595869
"445","given",76,0.0342178959595869
"446","opportunities",76,0.0342178959595869
"447","percent",76,0.0342178959595869
"448","point",76,0.0342178959595869
"449","random",76,0.0342178959595869
"450","rather",76,0.0342178959595869
"451","talk",76,0.0342178959595869
"452","travel",76,0.0342178959595869
"453","2000",75,0.0337676604864344
"454","america",75,0.0337676604864344
"455","called",75,0.0337676604864344
"456","film",75,0.0337676604864344
"457","high",75,0.0337676604864344
"458","institute",75,0.0337676604864344
"459","linkedin",75,0.0337676604864344
"460","main",75,0.0337676604864344
"461","planning",75,0.0337676604864344
"462","problems",75,0.0337676604864344
"463","three",75,0.0337676604864344
"464","week",75,0.0337676604864344
"465","communities",74,0.0333174250132819
"466","dont",74,0.0333174250132819
"467","land",74,0.0333174250132819
"468","language",74,0.0333174250132819
"469","possible",74,0.0333174250132819
"470","programs",74,0.0333174250132819
"471","publishing",74,0.0333174250132819
"472","single",74,0.0333174250132819
"473","force",73,0.0328671895401295
"474","intelligence",73,0.0328671895401295
"475","south",73,0.0328671895401295
"476","store",73,0.0328671895401295
"477","vision",73,0.0328671895401295
"478","band",72,0.032416954066977
"479","bio",72,0.032416954066977
"480","industrial",72,0.032416954066977
"481","interest",72,0.032416954066977
"482","labs",72,0.032416954066977
"483","london",72,0.032416954066977
"484","motivate",72,0.032416954066977
"485","movement",72,0.032416954066977
"486","photos",72,0.032416954066977
"487","success",72,0.032416954066977
"488","surface",72,0.032416954066977
"489","understanding",72,0.032416954066977
"490","code",71,0.0319667185938246
"491","come",71,0.0319667185938246
"492","device",71,0.0319667185938246
"493","federal",71,0.0319667185938246
"494","gadgets",71,0.0319667185938246
"495","include",71,0.0319667185938246
"496","iphone",71,0.0319667185938246
"497","issue",71,0.0319667185938246
"498","love",71,0.0319667185938246
"499","name",71,0.0319667185938246
"500","natural",71,0.0319667185938246
