"","Word","Frequency","Percentage"
"160","main",33,0.10034970351224
"161","means",33,0.10034970351224
"162","movement",33,0.10034970351224
"163","number",33,0.10034970351224
"164","room",33,0.10034970351224
"165","therefore",33,0.10034970351224
"166","though",33,0.10034970351224
"167","2002",32,0.0973088034058081
"168","car",32,0.0973088034058081
"169","privacy",32,0.0973088034058081
"170","project",32,0.0973088034058081
"171","service",32,0.0973088034058081
"172","using",32,0.0973088034058081
"173","without",32,0.0973088034058081
"174","access",31,0.0942679032993766
"175","according",31,0.0942679032993766
"176","advertising",31,0.0942679032993766
"177","buy",31,0.0942679032993766
"178","capital",31,0.0942679032993766
"179","measure",31,0.0942679032993766
"180","media",31,0.0942679032993766
"181","renting",31,0.0942679032993766
"182","thesis",31,0.0942679032993766
"183","2008",30,0.0912270031929451
"184","company",30,0.0912270031929451
"185","culture",30,0.0912270031929451
"186","environment",30,0.0912270031929451
"187","level",30,0.0912270031929451
"188","others",30,0.0912270031929451
"189","university",30,0.0912270031929451
"190","2000",29,0.0881861030865136
"191","began",29,0.0881861030865136
"192","design",29,0.0881861030865136
"193","field",29,0.0881861030865136
"194","figure",29,0.0881861030865136
"195","following",29,0.0881861030865136
"196","individuals",29,0.0881861030865136
"197","introduction",29,0.0881861030865136
"198","law",29,0.0881861030865136
"199","option",29,0.0881861030865136
"200","products",29,0.0881861030865136
"201","regarding",29,0.0881861030865136
"202","resources",29,0.0881861030865136
"203","risk",29,0.0881861030865136
"204","build",28,0.0851452029800821
"205","designed",28,0.0851452029800821
"206","every",28,0.0851452029800821
"207","options",28,0.0851452029800821
"208","percent",28,0.0851452029800821
"209","rating",28,0.0851452029800821
"210","right",28,0.0851452029800821
"211","situation",28,0.0851452029800821
"212","trade",28,0.0851452029800821
"213","asked",27,0.0821043028736506
"214","enough",27,0.0821043028736506
"215","food",27,0.0821043028736506
"216","global",27,0.0821043028736506
"217","key",27,0.0821043028736506
"218","land",27,0.0821043028736506
"219","past",27,0.0821043028736506
"220","reason",27,0.0821043028736506
"221","revolution",27,0.0821043028736506
"222","see",27,0.0821043028736506
"223","things",27,0.0821043028736506
"224","transactions",27,0.0821043028736506
"225","better",26,0.0790634027672191
"226","citizens",26,0.0790634027672191
"227","common",26,0.0790634027672191
"228","lawyers",26,0.0790634027672191
"229","likely",26,0.0790634027672191
"230","now",26,0.0790634027672191
"231","topic",26,0.0790634027672191
"232","towards",26,0.0790634027672191
"233","user",26,0.0790634027672191
"234","ability",25,0.0760225026607876
"235","appendix",25,0.0760225026607876
"236","beginning",25,0.0760225026607876
"237","collaborative",25,0.0760225026607876
"238","comments",25,0.0760225026607876
"239","discussed",25,0.0760225026607876
"240","e2809cthe",25,0.0760225026607876
"241","extra",25,0.0760225026607876
"242","gansky",25,0.0760225026607876
"243","generalized",25,0.0760225026607876
"244","issues",25,0.0760225026607876
"245","marketing",25,0.0760225026607876
"246","rather",25,0.0760225026607876
"247","transaction",25,0.0760225026607876
"248","value",25,0.0760225026607876
"249","want",25,0.0760225026607876
"250","best",24,0.0729816025543561
"251","changing",24,0.0729816025543561
"252","count",24,0.0729816025543561
"253","ecommerce",24,0.0729816025543561
"254","identity",24,0.0729816025543561
"255","living",24,0.0729816025543561
"256","regulations",24,0.0729816025543561
"257","safety",24,0.0729816025543561
"258","technologies",24,0.0729816025543561
"259","three",24,0.0729816025543561
"260","values",24,0.0729816025543561
"261","account",23,0.0699407024479246
"262","already",23,0.0699407024479246
"263","analysis",23,0.0699407024479246
"264","family",23,0.0699407024479246
"265","high",23,0.0699407024479246
"266","mobile",23,0.0699407024479246
"267","modern",23,0.0699407024479246
"268","still",23,0.0699407024479246
"269","style",23,0.0699407024479246
"270","technology",23,0.0699407024479246
"271","years",23,0.0699407024479246
"272","batker",22,0.0668998023414931
"273","concern",22,0.0668998023414931
"274","concerned",22,0.0668998023414931
"275","described",22,0.0668998023414931
"276","developed",22,0.0668998023414931
"277","end",22,0.0668998023414931
"278","forms",22,0.0668998023414931
"279","four",22,0.0668998023414931
"280","friends",22,0.0668998023414931
"281","graaf",22,0.0668998023414931
"282","lodging",22,0.0668998023414931
"283","much",22,0.0668998023414931
"284","next",22,0.0668998023414931
"285","ownership",22,0.0668998023414931
"286","press",22,0.0668998023414931
"287","rate",22,0.0668998023414931
"288","spending",22,0.0668998023414931
"289","strength",22,0.0668998023414931
"290","tools",22,0.0668998023414931
"291","understanding",22,0.0668998023414931
"292","concept",21,0.0638589022350616
"293","cooperative",21,0.0638589022350616
"294","encourage",21,0.0638589022350616
"295","environmental",21,0.0638589022350616
"296","find",21,0.0638589022350616
"297","future",21,0.0638589022350616
"298","host",21,0.0638589022350616
"299","mass",21,0.0638589022350616
"300","mechanisms",21,0.0638589022350616
"301","networks",21,0.0638589022350616
"302","observation",21,0.0638589022350616
"303","participants",21,0.0638589022350616
"304","process",21,0.0638589022350616
"305","relationship",21,0.0638589022350616
"306","security",21,0.0638589022350616
"307","seen",21,0.0638589022350616
"308","services",21,0.0638589022350616
"309","space",21,0.0638589022350616
"310","ways",21,0.0638589022350616
"311","working",21,0.0638589022350616
"312","1993",20,0.0608180021286301
"313","choose",20,0.0608180021286301
"314","considered",20,0.0608180021286301
"315","costs",20,0.0608180021286301
"316","created",20,0.0608180021286301
"317","currently",20,0.0608180021286301
"318","depression",20,0.0608180021286301
"319","e28093",20,0.0608180021286301
"320","era",20,0.0608180021286301
"321","examples",20,0.0608180021286301
"322","give",20,0.0608180021286301
"323","leach",20,0.0608180021286301
"324","majority",20,0.0608180021286301
"325","making",20,0.0608180021286301
"326","management",20,0.0608180021286301
"327","power",20,0.0608180021286301
"328","practices",20,0.0608180021286301
"329","public",20,0.0608180021286301
"330","questionnaire",20,0.0608180021286301
"331","shift",20,0.0608180021286301
"332","shown",20,0.0608180021286301
"333","state",20,0.0608180021286301
"334","stranger",20,0.0608180021286301
"335","algorithms",19,0.0577771020221986
"336","although",19,0.0577771020221986
"337","became",19,0.0577771020221986
"338","break",19,0.0577771020221986
"339","case",19,0.0577771020221986
"340","century",19,0.0577771020221986
"341","citizen",19,0.0577771020221986
"342","cost",19,0.0577771020221986
"343","early",19,0.0577771020221986
"344","especially",19,0.0577771020221986
"345","individual",19,0.0577771020221986
"346","journal",19,0.0577771020221986
"347","laws",19,0.0577771020221986
"348","made",19,0.0577771020221986
"349","needed",19,0.0577771020221986
"350","neighbors",19,0.0577771020221986
"351","organizations",19,0.0577771020221986
"352","put",19,0.0577771020221986
"353","small",19,0.0577771020221986
"354","think",19,0.0577771020221986
"355","trustworthiness",19,0.0577771020221986
"356","washer",19,0.0577771020221986
"357","around",18,0.0547362019157671
"358","commercial",18,0.0547362019157671
"359","connect",18,0.0547362019157671
"360","enable",18,0.0547362019157671
"361","enterprise",18,0.0547362019157671
"362","glickman",18,0.0547362019157671
"363","governmental",18,0.0547362019157671
"364","instance",18,0.0547362019157671
"365","interviewees",18,0.0547362019157671
"366","just",18,0.0547362019157671
"367","know",18,0.0547362019157671
"368","knowledge",18,0.0547362019157671
"369","less",18,0.0547362019157671
"370","literature",18,0.0547362019157671
"371","offer",18,0.0547362019157671
"372","often",18,0.0547362019157671
"373","order",18,0.0547362019157671
"374","production",18,0.0547362019157671
"375","provide",18,0.0547362019157671
"376","real",18,0.0547362019157671
"377","rental",18,0.0547362019157671
"378","shows",18,0.0547362019157671
"379","uslaner",18,0.0547362019157671
"380","western",18,0.0547362019157671
"381","activity",17,0.0516953018093356
"382","agreements",17,0.0516953018093356
"383","choice",17,0.0516953018093356
"384","countries",17,0.0516953018093356
"385","decades",17,0.0516953018093356
"386","decide",17,0.0516953018093356
"387","decided",17,0.0516953018093356
"388","ef82b7",17,0.0516953018093356
"389","experiences",17,0.0516953018093356
"390","findings",17,0.0516953018093356
"391","found",17,0.0516953018093356
"392","gefen",17,0.0516953018093356
"393","interview",17,0.0516953018093356
"394","long",17,0.0516953018093356
"395","paper",17,0.0516953018093356
"396","peoplee28099s",17,0.0516953018093356
"397","persone28099s",17,0.0516953018093356
"398","prefer",17,0.0516953018093356
"399","primary",17,0.0516953018093356
"400","responses",17,0.0516953018093356
"401","september",17,0.0516953018093356
"402","show",17,0.0516953018093356
"403","significant",17,0.0516953018093356
"404","sustainable",17,0.0516953018093356
"405","times",17,0.0516953018093356
"406","tool",17,0.0516953018093356
"407","trusting",17,0.0516953018093356
"408","userse28099",17,0.0516953018093356
"409","york",17,0.0516953018093356
"410","1979",16,0.0486544017029041
"411","activities",16,0.0486544017029041
"412","affect",16,0.0486544017029041
"413","area",16,0.0486544017029041
"414","available",16,0.0486544017029041
"415","brought",16,0.0486544017029041
"416","built",16,0.0486544017029041
"417","buying",16,0.0486544017029041
"418","called",16,0.0486544017029041
"419","cooperatives",16,0.0486544017029041
"420","decisions",16,0.0486544017029041
"421","developer",16,0.0486544017029041
"422","discussion",16,0.0486544017029041
"423","dollars",16,0.0486544017029041
"424","facebook",16,0.0486544017029041
"425","feedback",16,0.0486544017029041
"426","freitag",16,0.0486544017029041
"427","gdp",16,0.0486544017029041
"428","great",16,0.0486544017029041
"429","ibid",16,0.0486544017029041
"430","idea",16,0.0486544017029041
"431","ideas",16,0.0486544017029041
"432","indicators",16,0.0486544017029041
"433","list",16,0.0486544017029041
"434","luhmann",16,0.0486544017029041
"435","mentioned",16,0.0486544017029041
"436","might",16,0.0486544017029041
"437","noted",16,0.0486544017029041
"438","occasionally",16,0.0486544017029041
"439","open",16,0.0486544017029041
"440","owners",16,0.0486544017029041
"441","reasons",16,0.0486544017029041
"442","status",16,0.0486544017029041
"443","staying",16,0.0486544017029041
"444","sustainability",16,0.0486544017029041
"445","theory",16,0.0486544017029041
"446","type",16,0.0486544017029041
"447","approach",15,0.0456135015964726
"448","carsharing",15,0.0456135015964726
"449","civil",15,0.0456135015964726
"450","consuming",15,0.0456135015964726
"451","developing",15,0.0456135015964726
"452","difficult",15,0.0456135015964726
"453","experience",15,0.0456135015964726
"454","given",15,0.0456135015964726
"455","higher",15,0.0456135015964726
"456","industrial",15,0.0456135015964726
"457","interesting",15,0.0456135015964726
"458","interpersonal",15,0.0456135015964726
"459","jobs",15,0.0456135015964726
"460","lot",15,0.0456135015964726
"461","makes",15,0.0456135015964726
"462","marketplace",15,0.0456135015964726
"463","multiple",15,0.0456135015964726
"464","old",15,0.0456135015964726
"465","opposed",15,0.0456135015964726
"466","participant",15,0.0456135015964726
"467","qualitative",15,0.0456135015964726
"468","researchers",15,0.0456135015964726
"469","save",15,0.0456135015964726
"470","set",15,0.0456135015964726
"471","specific",15,0.0456135015964726
"472","taken",15,0.0456135015964726
"473","theories",15,0.0456135015964726
"474","today",15,0.0456135015964726
"475","traunmc3bcller",15,0.0456135015964726
"476","variety",15,0.0456135015964726
"477","words",15,0.0456135015964726
"478","age",14,0.0425726014900411
"479","attempting",14,0.0425726014900411
"480","basis",14,0.0425726014900411
"481","baudrillard",14,0.0425726014900411
"482","becomes",14,0.0425726014900411
"483","combined",14,0.0425726014900411
"484","cornell",14,0.0425726014900411
"485","doi",14,0.0425726014900411
"486","dont",14,0.0425726014900411
"487","earn",14,0.0425726014900411
"488","gain",14,0.0425726014900411
"489","generally",14,0.0425726014900411
"490","gross",14,0.0425726014900411
"491","incomes",14,0.0425726014900411
"492","influenced",14,0.0425726014900411
"493","interests",14,0.0425726014900411
"494","ithaca",14,0.0425726014900411
"495","keep",14,0.0425726014900411
"496","labor",14,0.0425726014900411
"497","levels",14,0.0425726014900411
"498","march",14,0.0425726014900411
"499","marketers",14,0.0425726014900411
"500","office",14,0.0425726014900411
