"","Word","Frequency","Percentage"
"203","largely",3,0.102704553235193
"204","lend",3,0.102704553235193
"205","local",3,0.102704553235193
"206","marketing",3,0.102704553235193
"207","materials",3,0.102704553235193
"208","minje",3,0.102704553235193
"209","office",3,0.102704553235193
"210","people",3,0.102704553235193
"211","policy",3,0.102704553235193
"212","problems",3,0.102704553235193
"213","product",3,0.102704553235193
"214","regarded",3,0.102704553235193
"215","relevant",3,0.102704553235193
"216","researchers",3,0.102704553235193
"217","result",3,0.102704553235193
"218","review",3,0.102704553235193
"219","reviewed",3,0.102704553235193
"220","said",3,0.102704553235193
"221","service",3,0.102704553235193
"222","site",3,0.102704553235193
"223","supplier",3,0.102704553235193
"224","transactions",3,0.102704553235193
"225","university",3,0.102704553235193
"226","unused",3,0.102704553235193
"227","users",3,0.102704553235193
"228","without",3,0.102704553235193
"229","1998",2,0.0684697021567956
"230","2000",2,0.0684697021567956
"231","2005",2,0.0684697021567956
"232","201017",2,0.0684697021567956
"233","20132",2,0.0684697021567956
"234","accordance",2,0.0684697021567956
"235","according",2,0.0684697021567956
"236","alliance",2,0.0684697021567956
"237","alt",2,0.0684697021567956
"238","although",2,0.0684697021567956
"239","amit",2,0.0684697021567956
"240","author",2,0.0684697021567956
"241","b2c",2,0.0684697021567956
"242","began",2,0.0684697021567956
"243","belongs",2,0.0684697021567956
"244","benefits",2,0.0684697021567956
"245","boston",2,0.0684697021567956
"246","brand",2,0.0684697021567956
"247","clark",2,0.0684697021567956
"248","collaborativeconsumption",2,0.0684697021567956
"249","collected",2,0.0684697021567956
"250","company",2,0.0684697021567956
"251","competitive",2,0.0684697021567956
"252","competitiveness",2,0.0684697021567956
"253","conditions",2,0.0684697021567956
"254","conference",2,0.0684697021567956
"255","connect",2,0.0684697021567956
"256","constitute",2,0.0684697021567956
"257","consumers",2,0.0684697021567956
"258","contributed",2,0.0684697021567956
"259","controlling",2,0.0684697021567956
"260","cooperative",2,0.0684697021567956
"261","deduct",2,0.0684697021567956
"262","delivered",2,0.0684697021567956
"263","development",2,0.0684697021567956
"264","electronic",2,0.0684697021567956
"265","elements",2,0.0684697021567956
"266","encounter",2,0.0684697021567956
"267","enterprise94",2,0.0684697021567956
"268","establish",2,0.0684697021567956
"269","established",2,0.0684697021567956
"270","evaluate",2,0.0684697021567956
"271","extended",2,0.0684697021567956
"272","follows",2,0.0684697021567956
"273","formula",2,0.0684697021567956
"274","four",2,0.0684697021567956
"275","framework",2,0.0684697021567956
"276","general",2,0.0684697021567956
"277","generation",2,0.0684697021567956
"278","important",2,0.0684697021567956
"279","includes",2,0.0684697021567956
"280","introduced",2,0.0684697021567956
"281","introduction",2,0.0684697021567956
"282","investment",2,0.0684697021567956
"283","investors",2,0.0684697021567956
"284","johnson200814",2,0.0684697021567956
"285","korea",2,0.0684697021567956
"286","logistical",2,0.0684697021567956
"287","mahadevan200018",2,0.0684697021567956
"288","main",2,0.0684697021567956
"289","mainly",2,0.0684697021567956
"290","maintaining",2,0.0684697021567956
"291","managing",2,0.0684697021567956
"292","many",2,0.0684697021567956
"293","markets",2,0.0684697021567956
"294","may",2,0.0684697021567956
"295","meaning",2,0.0684697021567956
"296","means",2,0.0684697021567956
"297","nine",2,0.0684697021567956
"298","no2",2,0.0684697021567956
"299","no4",2,0.0684697021567956
"300","objective",2,0.0684697021567956
"301","operate",2,0.0684697021567956
"302","osterwalder201017",2,0.0684697021567956
"303","owning",2,0.0684697021567956
"304","participants",2,0.0684697021567956
"305","partner",2,0.0684697021567956
"306","peignerm",2,0.0684697021567956
"307","performance",2,0.0684697021567956
"308","performing",2,0.0684697021567956
"309","press",2,0.0684697021567956
"310","previous",2,0.0684697021567956
"311","price",2,0.0684697021567956
"312","processes",2,0.0684697021567956
"313","proposed",2,0.0684697021567956
"314","public",2,0.0684697021567956
"315","range",2,0.0684697021567956
"316","recently",2,0.0684697021567956
"317","reduction",2,0.0684697021567956
"318","relation",2,0.0684697021567956
"319","relations",2,0.0684697021567956
"320","relationships",2,0.0684697021567956
"321","requesting",2,0.0684697021567956
"322","requires",2,0.0684697021567956
"323","roles",2,0.0684697021567956
"324","sales",2,0.0684697021567956
"325","satisfy",2,0.0684697021567956
"326","school",2,0.0684697021567956
"327","science",2,0.0684697021567956
"328","selected",2,0.0684697021567956
"329","settle",2,0.0684697021567956
"330","shall",2,0.0684697021567956
"331","sharable",2,0.0684697021567956
"332","shortage",2,0.0684697021567956
"333","social",2,0.0684697021567956
"334","spread",2,0.0684697021567956
"335","subcategory",2,0.0684697021567956
"336","successful",2,0.0684697021567956
"337","suggestion",2,0.0684697021567956
"338","summarized",2,0.0684697021567956
"339","suppliers",2,0.0684697021567956
"340","supply",2,0.0684697021567956
"341","supporters",2,0.0684697021567956
"342","theoretical",2,0.0684697021567956
"343","time",2,0.0684697021567956
"344","timmers",2,0.0684697021567956
"345","transportation",2,0.0684697021567956
"346","two",2,0.0684697021567956
"347","uptodate",2,0.0684697021567956
"348","usage",2,0.0684697021567956
"349","uses",2,0.0684697021567956
"350","validated",2,0.0684697021567956
"351","value94",2,0.0684697021567956
"352","want",2,0.0684697021567956
"353","york",2,0.0684697021567956
"354","zhao",2,0.0684697021567956
"355","zhao200015",2,0.0684697021567956
"356","zimmerman200116",2,0.0684697021567956
"357","zott",2,0.0684697021567956
"358","0116",1,0.0342348510783978
"359","10teece",1,0.0342348510783978
"360","12afuah",1,0.0342348510783978
"361","13rappa",1,0.0342348510783978
"362","14mark",1,0.0342348510783978
"363","15david",1,0.0342348510783978
"364","16reiner",1,0.0342348510783978
"365","17osterwalder",1,0.0342348510783978
"366","181",1,0.0342348510783978
"367","182",1,0.0342348510783978
"368","183",1,0.0342348510783978
"369","184",1,0.0342348510783978
"370","185",1,0.0342348510783978
"371","186",1,0.0342348510783978
"372","187",1,0.0342348510783978
"373","188",1,0.0342348510783978
"374","189",1,0.0342348510783978
"375","18b",1,0.0342348510783978
"376","19986",1,0.0342348510783978
"377","1the",1,0.0342348510783978
"378","200116",1,0.0342348510783978
"379","2002",1,0.0342348510783978
"380","2003",1,0.0342348510783978
"381","2004",1,0.0342348510783978
"382","201320",1,0.0342348510783978
"383","2014",1,0.0342348510783978
"384","221",1,0.0342348510783978
"385","255",1,0.0342348510783978
"386","287296",1,0.0342348510783978
"387","2minje",1,0.0342348510783978
"388","30th",1,0.0342348510783978
"389","3magaretta",1,0.0342348510783978
"390","3rd",1,0.0342348510783978
"391","4juneyoung",1,0.0342348510783978
"392","5096",1,0.0342348510783978
"393","5zott",1,0.0342348510783978
"394","613",1,0.0342348510783978
"395","6timmers",1,0.0342348510783978
"396","7osterwalder",1,0.0342348510783978
"397","8applegate",1,0.0342348510783978
"398","8th",1,0.0342348510783978
"399","93business",1,0.0342348510783978
"400","93collaborative",1,0.0342348510783978
"401","93how",1,0.0342348510783978
"402","93introduction",1,0.0342348510783978
"403","93propose",1,0.0342348510783978
"404","93scope",1,0.0342348510783978
"405","93sebang94",1,0.0342348510783978
"406","93the",1,0.0342348510783978
"407","93what",1,0.0342348510783978
"408","9weill",1,0.0342348510783978
"409","able",1,0.0342348510783978
"410","abstract",1,0.0342348510783978
"411","academically",1,0.0342348510783978
"412","acquired",1,0.0342348510783978
"413","act",1,0.0342348510783978
"414","actors",1,0.0342348510783978
"415","administration",1,0.0342348510783978
"416","advantage",1,0.0342348510783978
"417","aforementioned",1,0.0342348510783978
"418","alliances",1,0.0342348510783978
"419","along",1,0.0342348510783978
"420","alternative",1,0.0342348510783978
"421","amount",1,0.0342348510783978
"422","analyzed",1,0.0342348510783978
"423","anatomy",1,0.0342348510783978
"424","answers",1,0.0342348510783978
"425","applegate200",1,0.0342348510783978
"426","apply",1,0.0342348510783978
"427","applying",1,0.0342348510783978
"428","approach",1,0.0342348510783978
"429","architecture",1,0.0342348510783978
"430","arrange",1,0.0342348510783978
"431","aspects",1,0.0342348510783978
"432","assets",1,0.0342348510783978
"433","association",1,0.0342348510783978
"434","background",1,0.0342348510783978
"435","bae",1,0.0342348510783978
"436","basic",1,0.0342348510783978
"437","basically",1,0.0342348510783978
"438","big",1,0.0342348510783978
"439","branch",1,0.0342348510783978
"440","bumin",1,0.0342348510783978
"441","busan",1,0.0342348510783978
"442","businessman",1,0.0342348510783978
"443","buying",1,0.0342348510783978
"444","c2c",1,0.0342348510783978
"445","california",1,0.0342348510783978
"446","call",1,0.0342348510783978
"447","called",1,0.0342348510783978
"448","campus",1,0.0342348510783978
"449","capital",1,0.0342348510783978
"450","capture",1,0.0342348510783978
"451","car",1,0.0342348510783978
"452","carolina",1,0.0342348510783978
"453","cases",1,0.0342348510783978
"454","central",1,0.0342348510783978
"455","certain",1,0.0342348510783978
"456","channels",1,0.0342348510783978
"457","characteristics",1,0.0342348510783978
"458","chea",1,0.0342348510783978
"459","cho1",1,0.0342348510783978
"460","choi",1,0.0342348510783978
"461","chooses",1,0.0342348510783978
"462","christoph",1,0.0342348510783978
"463","cities",1,0.0342348510783978
"464","clarifying",1,0.0342348510783978
"465","class",1,0.0342348510783978
"466","clayton",1,0.0342348510783978
"467","clearer",1,0.0342348510783978
"468","close",1,0.0342348510783978
"469","collaborative",1,0.0342348510783978
"470","commonly",1,0.0342348510783978
"471","communication",1,0.0342348510783978
"472","communications",1,0.0342348510783978
"473","compared",1,0.0342348510783978
"474","completion",1,0.0342348510783978
"475","complicated",1,0.0342348510783978
"476","concentrated",1,0.0342348510783978
"477","conceptual",1,0.0342348510783978
"478","concise",1,0.0342348510783978
"479","conclusion",1,0.0342348510783978
"480","concretely",1,0.0342348510783978
"481","conducting",1,0.0342348510783978
"482","connects",1,0.0342348510783978
"483","consider",1,0.0342348510783978
"484","constitutes",1,0.0342348510783978
"485","consume",1,0.0342348510783978
"486","consuming",1,0.0342348510783978
"487","contract",1,0.0342348510783978
"488","contribute",1,0.0342348510783978
"489","convenient",1,0.0342348510783978
"490","cooperate",1,0.0342348510783978
"491","cooperation",1,0.0342348510783978
"492","corresponding",1,0.0342348510783978
"493","costs",1,0.0342348510783978
"494","create",1,0.0342348510783978
"495","creating",1,0.0342348510783978
"496","creation",1,0.0342348510783978
"497","current",1,0.0342348510783978
"498","customers94",1,0.0342348510783978
"499","dananoplatgmailcom",1,0.0342348510783978
"500","dealt",1,0.0342348510783978
