"","Word","Frequency","Percentage"
"148","relationship",611,0.0826243997560484
"149","regulation",610,0.0824891716058749
"150","experience",608,0.0822187153055277
"151","according",607,0.0820834871553542
"152","groups",606,0.0819482590051806
"153","property",605,0.081813030855007
"154","university",604,0.0816778027048335
"155","review",603,0.0815425745546599
"156","items",599,0.0810016619539656
"157","customers",593,0.0801902930529242
"158","firms",592,0.0800550649027507
"159","might",592,0.0800550649027507
"160","main",586,0.0792436960017093
"161","without",586,0.0792436960017093
"162","demand",585,0.0791084678515357
"163","theory",582,0.078702783401015
"164","activities",581,0.0785675552508415
"165","question",580,0.0784323271006679
"166","benefits",578,0.0781618708003208
"167","rogers",578,0.0781618708003208
"168","become",576,0.0778914144999736
"169","home",575,0.0777561863498001
"170","accessed",574,0.0776209581996265
"171","things",571,0.0772152737491058
"172","accommodation",569,0.0769448174487587
"173","2009",568,0.0768095892985851
"174","table",567,0.0766743611484115
"175","current",565,0.0764039048480644
"176","rental",563,0.0761334485477173
"177","states",563,0.0761334485477173
"178","find",555,0.0750516233463288
"179","high",555,0.0750516233463288
"180","much",555,0.0750516233463288
"181","get",553,0.0747811670459816
"182","space",552,0.0746459388958081
"183","price",551,0.0745107107456345
"184","issues",550,0.0743754825954609
"185","just",550,0.0743754825954609
"186","needs",547,0.0739697981449402
"187","create",544,0.0735641136944195
"188","customer",541,0.0731584292438988
"189","supra",539,0.0728879729435517
"190","found",538,0.0727527447933781
"191","context",536,0.072482288493031
"192","form",533,0.0720766040425103
"193","literature",531,0.0718061477421632
"194","common",525,0.0709947788411218
"195","cities",523,0.0707243225407747
"196","environment",523,0.0707243225407747
"197","2007",518,0.0700481817899068
"198","made",515,0.0696424973393861
"199","belk",512,0.0692368128888654
"200","individual",509,0.0688311284383448
"201","second",509,0.0688311284383448
"202","2008",505,0.0682902158376505
"203","practices",505,0.0682902158376505
"204","clothes",504,0.0681549876874769
"205","now",504,0.0681549876874769
"206","likely",501,0.0677493032369562
"207","policy",501,0.0677493032369562
"208","user",501,0.0677493032369562
"209","businesses",500,0.0676140750867827
"210","botsman",498,0.0673436187864355
"211","towards",498,0.0673436187864355
"212","industry",497,0.067208390636262
"213","general",496,0.0670731624860884
"214","place",496,0.0670731624860884
"215","lyft",495,0.0669379343359148
"216","means",495,0.0669379343359148
"217","role",494,0.0668027061857413
"218","section",494,0.0668027061857413
"219","focus",493,0.0666674780355677
"220","similar",493,0.0666674780355677
"221","support",493,0.0666674780355677
"222","existing",490,0.066261793585047
"223","help",490,0.066261793585047
"224","communities",486,0.0657208809843527
"225","ridesharing",484,0.0654504246840056
"226","still",484,0.0654504246840056
"227","around",483,0.0653151965338321
"228","financial",482,0.0651799683836585
"229","due",480,0.0649095120833114
"230","must",480,0.0649095120833114
"231","framework",479,0.0647742839331378
"232","fashion",478,0.0646390557829642
"233","free",478,0.0646390557829642
"234","state",477,0.0645038276327907
"235","technologies",477,0.0645038276327907
"236","years",477,0.0645038276327907
"237","approach",476,0.0643685994826171
"238","chapter",476,0.0643685994826171
"239","york",475,0.0642333713324435
"240","fact",474,0.06409814318227
"241","better",473,0.0639629150320964
"242","retrieved",473,0.0639629150320964
"243","taxi",471,0.0636924587317493
"244","growth",468,0.0632867742812286
"245","terms",465,0.0628810898307079
"246","carsharing",462,0.0624754053801872
"247","media",462,0.0624754053801872
"248","control",458,0.0619344927794929
"249","regulatory",457,0.0617992646293194
"250","rent",457,0.0617992646293194
"251","survey",456,0.0616640364791458
"252","international",455,0.0615288083289722
"253","open",454,0.0613935801787987
"254","global",449,0.0607174394279308
"255","paper",444,0.060041298677063
"256","following",443,0.0599060705268894
"257","studies",442,0.0597708423767159
"258","cars",440,0.0595003860763687
"259","making",440,0.0595003860763687
"260","instead",439,0.0593651579261952
"261","interviews",438,0.0592299297760216
"262","key",438,0.0592299297760216
"263","building",437,0.059094701625848
"264","government",436,0.0589594734756745
"265","networks",436,0.0589594734756745
"266","able",435,0.0588242453255009
"267","food",435,0.0588242453255009
"268","want",435,0.0588242453255009
"269","website",434,0.0586890171753274
"270","findings",433,0.0585537890251538
"271","rules",433,0.0585537890251538
"272","related",431,0.0582833327248067
"273","including",430,0.0581481045746331
"274","knowledge",429,0.0580128764244595
"275","life",426,0.0576071919739388
"276","small",426,0.0576071919739388
"277","understanding",426,0.0576071919739388
"278","sense",420,0.0567958230728974
"279","given",418,0.0565253667725503
"280","thesis",418,0.0565253667725503
"281","per",416,0.0562549104722032
"282","large",415,0.0561196823220296
"283","person",413,0.0558492260216825
"284","specific",413,0.0558492260216825
"285","although",412,0.0557139978715089
"286","addition",410,0.0554435415711618
"287","human",410,0.0554435415711618
"288","increase",409,0.0553083134209882
"289","something",409,0.0553083134209882
"290","already",407,0.0550378571206411
"291","marketing",406,0.0549026289704675
"292","hotel",404,0.0546321726701204
"293","types",404,0.0546321726701204
"294","e2809cthe",399,0.0539560319192526
"295","capital",398,0.053820803769079
"296","regulations",397,0.0536855756189054
"297","2006",396,0.0535503474687319
"298","culture",396,0.0535503474687319
"299","four",395,0.0534151193185583
"300","hosts",395,0.0534151193185583
"301","considered",394,0.0532798911683847
"302","driver",394,0.0532798911683847
"303","certain",393,0.0531446630182112
"304","digital",392,0.0530094348680376
"305","report",392,0.0530094348680376
"306","design",391,0.052874206717864
"307","type",391,0.052874206717864
"308","ways",390,0.0527389785676905
"309","offer",388,0.0524685222673433
"310","know",387,0.0523332941171698
"311","particular",387,0.0523332941171698
"312","result",387,0.0523332941171698
"313","ride",387,0.0523332941171698
"314","significant",387,0.0523332941171698
"315","hand",379,0.0512514689157813
"316","buy",378,0.0511162407656077
"317","power",377,0.0509810126154341
"318","several",377,0.0509810126154341
"319","european",375,0.050710556315087
"320","safety",373,0.0504401000147399
"321","influence",372,0.0503048718645663
"322","transactions",371,0.0501696437143927
"323","forms",370,0.0500344155642192
"324","higher",367,0.0496287311136985
"325","furthermore",366,0.0494935029635249
"326","percent",366,0.0494935029635249
"327","possessions",366,0.0494935029635249
"328","average",365,0.0493582748133513
"329","behavior",365,0.0493582748133513
"330","alternative",364,0.0492230466631778
"331","times",364,0.0492230466631778
"332","collaborativeconomy",363,0.0490878185130042
"333","insurance",363,0.0490878185130042
"334","relationships",363,0.0490878185130042
"335","practice",362,0.0489525903628307
"336","yet",362,0.0489525903628307
"337","problem",361,0.0488173622126571
"338","communication",360,0.0486821340624835
"339","point",360,0.0486821340624835
"340","idea",359,0.04854690591231
"341","set",359,0.04854690591231
"342","vol",359,0.04854690591231
"343","waste",359,0.04854690591231
"344","provides",358,0.0484116777621364
"345","participate",357,0.0482764496119628
"346","scale",357,0.0482764496119628
"347","variables",357,0.0482764496119628
"348","owners",356,0.0481412214617893
"349","transportation",355,0.0480059933116157
"350","project",353,0.0477355370112686
"351","providers",353,0.0477355370112686
"352","include",351,0.0474650807109214
"353","united",350,0.0473298525607479
"354","production",349,0.0471946244105743
"355","renting",349,0.0471946244105743
"356","transaction",349,0.0471946244105743
"357","think",348,0.0470593962604007
"358","assets",345,0.04665371180988
"359","peer",345,0.04665371180988
"360","interview",344,0.0465184836597065
"361","last",344,0.0465184836597065
"362","competition",343,0.0463832555095329
"363","every",342,0.0462480273593593
"364","give",342,0.0462480273593593
"365","reasons",341,0.0461127992091858
"366","2005",340,0.0459775710590122
"367","cases",340,0.0459775710590122
"368","clothing",338,0.0457071147586651
"369","interest",338,0.0457071147586651
"370","political",338,0.0457071147586651
"371","economics",337,0.0455718866084915
"372","regarding",335,0.0453014303081444
"373","via",335,0.0453014303081444
"374","concerns",334,0.0451662021579708
"375","effects",334,0.0451662021579708
"376","show",334,0.0451662021579708
"377","area",333,0.0450309740077973
"378","participation",333,0.0450309740077973
"379","especially",332,0.0448957458576237
"380","perspective",332,0.0448957458576237
"381","standards",332,0.0448957458576237
"382","2004",331,0.0447605177074501
"383","relevant",330,0.0446252895572766
"384","2003",329,0.044490061407103
"385","tools",329,0.044490061407103
"386","various",329,0.044490061407103
"387","decision",328,0.0443548332569294
"388","low",328,0.0443548332569294
"389","challenges",327,0.0442196051067559
"390","pay",327,0.0442196051067559
"391","press",325,0.0439491488064087
"392","examples",324,0.0438139206562352
"393","mobile",323,0.0436786925060616
"394","reason",323,0.0436786925060616
"395","travel",323,0.0436786925060616
"396","2000",321,0.0434082362057145
"397","empirical",320,0.0432730080555409
"398","motives",320,0.0432730080555409
"399","american",319,0.0431377799053673
"400","instance",319,0.0431377799053673
"401","rate",319,0.0431377799053673
"402","discussion",317,0.0428673236050202
"403","phenomenon",317,0.0428673236050202
"404","risk",317,0.0428673236050202
"405","long",316,0.0427320954548466
"406","allows",314,0.0424616391544995
"407","activity",313,0.042326411004326
"408","commission",313,0.042326411004326
"409","material",313,0.042326411004326
"410","methods",313,0.042326411004326
"411","swapping",313,0.042326411004326
"412","e280a2",312,0.0421911828541524
"413","commercial",311,0.0420559547039788
"414","least",311,0.0420559547039788
"415","next",311,0.0420559547039788
"416","consider",310,0.0419207265538053
"417","creating",310,0.0419207265538053
"418","opportunities",310,0.0419207265538053
"419","qualitative",310,0.0419207265538053
"420","rise",310,0.0419207265538053
"421","developed",309,0.0417854984036317
"422","effect",308,0.0416502702534581
"423","mobility",307,0.0415150421032846
"424","needed",307,0.0415150421032846
"425","makes",306,0.041379813953111
"426","urban",306,0.041379813953111
"427","act",305,0.0412445858029374
"428","issue",303,0.0409741295025903
"429","provided",303,0.0409741295025903
"430","theoretical",303,0.0409741295025903
"431","ideas",302,0.0408389013524167
"432","present",301,0.0407036732022432
"433","big",300,0.0405684450520696
"434","lack",299,0.040433216901896
"435","structure",299,0.040433216901896
"436","develop",298,0.0402979887517225
"437","field",298,0.0402979887517225
"438","limited",298,0.0402979887517225
"439","participant",298,0.0402979887517225
"440","positive",298,0.0402979887517225
"441","reputation",298,0.0402979887517225
"442","2002",297,0.0401627606015489
"443","experiences",297,0.0401627606015489
"444","interaction",297,0.0401627606015489
"445","moreover",297,0.0401627606015489
"446","together",297,0.0401627606015489
"447","vehicles",297,0.0401627606015489
"448","either",295,0.0398923043012018
"449","lower",294,0.0397570761510282
"450","changes",293,0.0396218480008546
"451","usa",293,0.0396218480008546
"452","benefit",292,0.0394866198506811
"453","right",292,0.0394866198506811
"454","organization",291,0.0393513917005075
"455","gain",290,0.0392161635503339
"456","independent",290,0.0392161635503339
"457","living",290,0.0392161635503339
"458","science",290,0.0392161635503339
"459","areas",289,0.0390809354001604
"460","working",289,0.0390809354001604
"461","across",288,0.0389457072499868
"462","introduction",288,0.0389457072499868
"463","problems",288,0.0389457072499868
"464","taking",288,0.0389457072499868
"465","etc",287,0.0388104790998132
"466","revenue",287,0.0388104790998132
"467","described",285,0.0385400227994661
"468","mentioned",285,0.0385400227994661
"469","article",284,0.0384047946492926
"470","facebook",284,0.0384047946492926
"471","response",284,0.0384047946492926
"472","age",283,0.038269566499119
"473","allow",283,0.038269566499119
"474","energy",283,0.038269566499119
"475","though",283,0.038269566499119
"476","always",281,0.0379991101987719
"477","definition",281,0.0379991101987719
"478","interviewees",281,0.0379991101987719
"479","technological",281,0.0379991101987719
"480","family",280,0.0378638820485983
"481","factor",279,0.0377286538984247
"482","involved",279,0.0377286538984247
"483","side",279,0.0377286538984247
"484","strategy",278,0.0375934257482512
"485","associated",276,0.037322969447904
"486","understand",276,0.037322969447904
"487","vehicle",276,0.037322969447904
"488","nature",275,0.0371877412977305
"489","previous",275,0.0371877412977305
"490","providing",275,0.0371877412977305
"491","web",275,0.0371877412977305
"492","shows",274,0.0370525131475569
"493","term",273,0.0369172849973833
"494","year",273,0.0369172849973833
"495","amount",272,0.0367820568472098
"496","clear",272,0.0367820568472098
"497","negative",272,0.0367820568472098
"498","willing",272,0.0367820568472098
"499","aspects",271,0.0366468286970362
"500","ibid",271,0.0366468286970362
