"","LN.2007.X","LN.2007.Y","LN.2008.X","LN.2008.Y","LN.2009.X","LN.2009.Y","LN.2010.X","LN.2010.Y","LN.2011.X","LN.2011.Y","LN.2012.X","LN.2012.Y","LN.2013.X","LN.2013.Y","LN.2014.X","LN.2014.Y","LN.2015.X","LN.2015.Y"
"fuel",8.14639905548996,5.89812784617981,7.8827361563518,15.1757164629591,11.7782909930716,6.51767284300291,10.4441453566622,5.23775864906997,9.04245239673737,10.1100052383447,9.54671330709806,3.03017052907739,8.79306191279207,5.59407878126258,8.57631208526041,0,7.24995471862745,0
"personal",1.65289256198347,4.08331927812449,3.25732899022802,3.85545229058962,3.73364126250962,3.57677168213575,3.82234185733512,5.30853917135469,4.24721248937665,5.50026191723415,4.69319341203905,3.75741145605596,4.99879547097083,5.27571657419885,5.33882968027347,6.02650462446553,5.56708129038801,8.63344844597929
"bicycle",0,0,0,4.59373038878761,2.15550423402617,4.37160983372149,2.9878869448183,6.44102752791035,3.95362637259945,9.21948664222106,5.50940096195887,6.26235242675994,6.42013972536737,8.27741738365682,7.1888196259803,5.58909703075431,7.05446942140772,0
"markets",6.84769775678867,3.06248945859336,5.53745928338764,4.01951409018915,5.15781370284835,3.73573931245289,4.87213997308208,5.59166126049362,5.08882602413792,4.45259298061812,5.02842151289897,3.71700918233493,5.26379185738374,6.36724414127448,5.80132716670019,5.92930293697412,5.94105316333013,6.06808090774543
"sales",13.6953955135774,4.8772980266487,10.3583061889251,5.41403938678541,8.66050808314087,6.19973758236862,8.15612382234185,6.72414961704929,7.78981829848804,7.01938187532741,7.75397172423844,3.19177962396152,7.35967236810406,9.59634652720653,8.26462899658152,0,6.98647453541827,0
"owners",0,0,0,0,0,0,0,4.88385603764631,1.35049613717506,8.32896804609745,3.32313073895933,4.72706602536073,4.15562515056612,6.64012603304338,4.93665795294588,8.31074428051291,5.62657681562884,7.79477059694128
"health",3.42384887839433,3.85646820711755,4.10423452768731,0,2.42494226327945,7.70993007038149,4.30686406460295,3.89292872566011,4.20806767380634,6.18124672603457,4.85351989505901,3.59580236117183,5.08311250301132,7.64069296952937,5.93203297808165,5.34609281202586,5.9495525240788,5.92007893438579
"price",6.37544273907912,7.37265980772475,7.75244299674266,5.41403938678541,7.12086220169362,0,4.97981157469715,4.31761185936848,4.81481231514589,5.97171293871138,5.24704853519895,4.12103191954525,5.56492411467114,5.6395590965574,5.89181580534885,7.33872740559915,6.26402887178013,4.09472126295017
"sustainable",2.83353010625738,6.12497891718672,5.08143322475569,5.66013208618474,5.6581986143187,6.83560810363721,6.27187079407806,8.77678476330644,6.98734957929706,7.124148768989,7.18554146625856,7.59562745955399,8.20284268850878,5.73051972714703,8.11381459883369,0,6.85898412418799,0
"member",6.84769775678867,4.8772980266487,6.5798045602606,5.41403938678541,6.42802155504235,7.55096244006436,7.05248990578733,6.01634439420201,6.79162550144561,5.60502881089574,6.61711120827867,4.16143419326628,6.70922669236326,5.95792130362112,6.91735371003416,0,5.84756019509457,5.32807104094719
"house",4.95867768595043,3.06248945859336,4.49511400651467,0,2.65588914549654,4.13315838824576,3.25706594885599,3.96370924794486,3.46431617797081,4.92404400209535,3.9498615362192,3.51499781372977,4.31221392435557,6.04888193421075,4.93665795294588,6.07510546821121,5.23560622118933,8.73211642821905
"workers",2.71546635182999,3.17591499409682,3.32247557003258,0,1.96304849884527,5.24593180046577,3.14939434724091,0,2.28997171086206,0,1.70529077393966,0,1.40929896410503,0,1.17635230243314,4.7142818433319,1.81886320021838,28.4163788850518
"jobs",0,0,0,0,0,6.91509191879577,2.34185733512786,4.45917290393796,2.93586116777188,7.96228391828184,4.40169071563911,3.47459554000874,4.67357263310045,0,3.90106575507741,5.20029028078881,4.20718357059858,13.4681795757277
"innovation",0,0,0,0,0,0,0,4.03448977022958,1.11562724375331,4.40020953378734,2.05509400961959,4.88867512024485,3.15586605637195,8.86866148248945,4.59481198471747,5.15168943704308,4.7851401015091,9.81746423285641
"gas",17.3553719008265,10.888851408332,15.8306188925081,9.7616770761737,13.9337952270978,7.86889770069866,12.4091520861373,7.00727170618822,10.9605483596817,5.76217915138815,9.76534032939804,2.90896370791429,8.93760539629003,0,7.46028554192638,0,6.30652567552353,0
"products",4.95867768595043,3.06248945859336,4.49511400651467,3.44529779159071,4.27251732101616,3.65625549729432,4.22611036339166,5.02541708221579,4.46250897501323,5.81456259821897,4.94097070397899,3.59580236117183,5.15538424476031,8.36837801424646,6.15322742811178,0,5.20160877819461,5.87074494326591
"membership",8.61865407319955,8.50691516275934,9.64169381107491,6.48044108418254,8.73749037721323,6.19973758236862,8.2099596231494,6.2994664833409,7.71152866734746,5.02881089575695,7.14181606179857,3.87861827721906,7.05854011081666,6.50368508715893,7.32957973054492,0,6.19603398579064,0
"opportunity",1.65289256198347,0,0.912052117263844,3.19920509219138,2.04003079291763,5.24593180046577,3.20323014804845,4.1052702925143,3.46431617797081,4.71451021477213,3.89156099693921,3.35338871884564,4.2158516020236,4.77543310595586,4.57470339835109,5.34609281202586,4.80213882300646,7.69610261470152
"america",5.3128689492326,3.85646820711755,5.14657980456027,4.34763768938828,5.08083140877598,4.61006127919718,5.11440107671599,4.67151447079213,5.01053639299733,9.84808800419067,6.47135986007869,0,5.34810888942423,8.231937068362,6.28393323949324,0,5.3121004679275,4.53872718302911
"environmental",4.25029515938608,11.9096812278631,9.18566775244299,8.36715177957743,9.35334872979214,9.93547689482152,9.90578734858678,8.21054058502861,9.4730453680106,6.60031430068099,8.8908322401982,3.95942282466112,8.52806552637916,0,7.11843957369796,0,6.01754741006829,0
"ridesharing",0,0,0,0,0,0,0,0,0,0,0,0,0,6.23080319539002,1.37743816609692,17.6907071234311,4.25817973509069,10.1628021706956
"companys",3.65997638724911,3.17591499409682,3.84364820846904,3.03514329259182,3.69515011547344,0,2.58411843876177,5.02541708221579,3.26859210011936,5.08119434258773,3.84783559247922,6.01993878443374,4.97470489038785,4.72995279066104,5.1980695757088,4.56847931209483,5.19310941744594,4.39072520966946
"citys",0,0,0,3.85545229058962,1.80908391070054,4.13315838824576,2.66487213997308,6.72414961704929,3.79704711031829,6.07647983237298,4.51829179419909,5.13108876257104,5.26379185738374,7.27685044717083,6.00241303036394,4.95728606206036,5.94105316333013,0
"country",2.47933884297521,3.74304267161411,3.51791530944625,4.10154498998895,4.00307929176291,4.84851272467291,4.4414535666218,0,3.22944728454906,4.97642744892613,3.78953505319924,3.83821600349803,4.27607805348108,5.95792130362112,4.88638648702996,4.66568099958621,4.9466279557341,5.37740503206711
"issues",2.83353010625738,3.40276606510373,3.51791530944625,4.42966858918805,4.15704387990761,3.49728786697718,4.09152086137281,4.17605081479903,4.12977804266576,3.7716081718177,4.12476315405916,3.35338871884564,4.40857624668754,0,3.67987130504725,4.13107171838362,3.83321169765648,11.5441539220523
"safety",1.2987012987013,0,0.716612377850161,0,0.423402617397997,0,0.296096904441453,0,0.215296485636604,0,0.160326483019968,3.39379099256667,1.14430257769212,5.68503941185221,2.21194450030162,9.67156790539227,3.5612321536986,12.48149975333
"school",6.13931523022434,3.85646820711755,5.60260586319219,5.66013208618474,5.96612779060818,7.70993007038149,6.78331090174964,4.67151447079213,6.22402567567638,3.7716081718177,5.68430257979886,3.43419326628771,5.72151288846061,4.82091342125068,5.84154433943294,0,4.93812859498543,4.39072520966946
"trips",2.47933884297521,3.74304267161411,3.51791530944625,0,2.07852193995381,5.64335087625863,3.36473755047106,4.45917290393796,3.67961266360742,4.97642744892613,4.12476315405916,3.47459554000874,4.44471211756202,9.5053858966169,5.81138145988335,4.47127762460345,5.69457170161829,0
"environment",6.25737898465173,7.14580873671784,7.55700325732898,9.10542987777547,8.73749037721323,6.91509191879577,8.45222072678332,5.8040028273478,7.75067348291777,4.66212676794135,7.06894038769857,3.31298644512461,6.82967959527824,4.32062995300769,6.65594208727124,0,5.62657681562884,0
"ownership",4.0141676505313,3.62961713611064,4.29967426710099,3.85545229058962,4.34949961508852,3.89470694277003,4.36069986541051,5.8040028273478,4.77566749957558,6.28601361969617,5.30534907447892,5.17149103629208,5.92628282341605,0,4.94671224612909,4.17967256212931,4.91263051273937,4.04538727183029
"worlds",0,3.06248945859336,1.75895765472313,4.83982308818695,3.31023864511163,8.34580059165008,5.14131897711977,6.72414961704929,5.5977086265517,6.12886327920376,5.8737793324588,4.96947966768692,6.33582269332688,5.9124409883263,6.59561632817212,0,5.57558065113673,0
"zipcars",14.1676505312869,4.8772980266487,10.6188925081433,5.08591578758628,8.66050808314087,10.2534121554558,9.52893674293405,5.8040028273478,8.53356979432358,7.17653221581982,8.35155225185833,3.07057280279842,7.81739339918089,0,6.52523627588978,0,5.51608512589594,0
"station",1.2987012987013,0,0.716612377850161,3.1171741923916,1.8860662047729,0,1.31897711978465,7.92741849588967,3.15115765340848,6.12886327920376,4.05188747995917,3.31298644512461,4.33630450493856,9.23250400484799,5.66056706213552,3.93666834340086,5.4735883221525,0
"europe",1.41676505312869,3.74304267161411,2.93159609120521,4.34763768938828,3.7721324095458,4.05367457308719,4.01076716016152,6.37024700562563,4.67780546064985,4.45259298061812,4.72234368167905,4.28264101442937,5.17947482534329,5.09379531301958,5.44942690528856,4.81148353082327,5.44809023990645,0
"platform",0,0,0,0,0,0,0,0,0,4.66212676794135,1.29718699897974,5.3331001311762,2.66200915442062,0,2.22199879348482,9.52576537415518,3.54423343220123,10.9028120374938
"renting",0,0,0,0,0,0,0,0,0,4.29544264012571,1.19516105523976,4.36344556187144,2.28860515538424,5.09379531301958,3.03639654132314,8.79675271796982,4.10519124161438,7.15342871238284
"rate",4.84061393152302,4.19674481362793,5.08143322475569,3.52732869139049,4.657428791378,4.21264220340432,4.68371467025572,4.81307551536158,4.7365226840053,5.65741225772656,5.10129718699896,3.47459554000874,5.25174656709227,0,4.3836718278705,4.27687424962069,4.45366503231042,4.93339911198814
"college",0,5.44442570416596,3.12703583061889,8.61324447897676,5.88914549653581,7.23302717943007,6.5679676985195,8.56444319645227,7.14392884157823,6.60031430068099,7.15639119661855,0,5.91423753312454,5.82148035773667,6.22360748039411,0,5.26110430343539,0
"study",0,0,0,3.1171741923916,1.4626635873749,0,1.0228802153432,5.02541708221579,2.1333924485809,4.76689366160294,2.91502696399941,4.04022737210318,3.6135870874488,4.72995279066104,4.06193444600844,3.83946665590948,4.10519124161438,6.61075481006411
"county",5.43093270365999,3.28934052960029,4.88599348534204,6.80856468338164,6.08160123171669,6.04076995205149,6.29878869448184,6.58258857247984,6.40017734574269,4.66212676794135,6.06325608511877,3.35338871884564,6.0105998554565,5.27571657419885,6.18339030766136,0,5.22710686044066,0
"american",3.89610389610392,0,2.14983713355049,5.33200848698561,3.7721324095458,8.10734914617435,5.38358008075369,5.5208807382089,5.44112936427053,0,4.05188747995917,4.32304328815041,4.63743676222596,5.59407878126258,5.10758093706014,0,4.31767526033148,5.22940305870743
"carshare",8.97284533648171,3.06248945859336,6.7100977198697,7.87496638077877,7.65973826020016,4.21264220340432,6.78331090174964,4.81307551536158,6.26317049124665,3.92875851231011,5.75717825389886,3.27258417140358,5.73355817875208,5.95792130362112,6.10295596219586,0,5.15911197445121,0
"communities",0.826446280991738,2.72221285208298,2.01954397394137,0,1.19322555812163,3.25883642150146,1.93808882907133,5.37931969363941,2.89671635220158,4.66212676794135,3.4543069523393,3.23218189768255,3.81835702240423,5.09379531301958,4.31329177558817,3.88806749965517,4.32617462108016,4.09472126295017
"sustainability",0,0,0,3.1171741923916,1.4626635873749,6.67664047332008,3.28398384925975,6.79493013933401,4.26678489716179,7.01938187532741,5.13044745663897,5.3331001311762,5.82992050108409,4.63899216007141,5.89181580534885,0,4.98062539872882,0
"driver",0,0,0,3.28123599199116,1.53964588144727,0,1.07671601615074,0,0.782896311405835,0,0.583005392799881,0,0.481811611659842,4.32062995300769,1.35732957973054,13.2680303425733,3.46773918546307,8.73211642821905
"congestion",11.2160566706021,12.2499578343734,13.2247557003257,9.02339897797566,12.0477290223249,7.78941388554009,11.0632570659489,5.59166126049362,9.59047981472146,0,7.14181606179857,3.11097507651945,6.82967959527824,0,5.70078423486827,0,4.81913754450383,0
"investment",5.54899645808737,4.8772980266487,5.86319218241042,0,3.46420323325635,3.89470694277003,3.74158815612382,5.66244178277835,4.28635730494693,6.4955474070194,4.999271243259,3.95942282466112,5.31197301854974,5.23023625890404,5.59018700985318,0,4.72564457626831,0
"brand",3.7780401416765,3.85646820711755,4.29967426710099,3.93748319038938,4.38799076212471,3.25883642150146,4.1722745625841,6.93649118390346,4.95181916964188,5.18596123624936,5.13044745663897,8.24206383909049,6.69718140207179,0,5.59018700985318,0,4.72564457626831,0
"projects",0,0,0,5.00388488778651,2.34795996920708,6.04076995205149,3.68775235531628,7.57351588446605,4.77566749957558,5.50026191723415,5.08672205217898,3.51499781372977,5.25174656709227,5.18475594360922,5.52986125075406,0,4.67464841177621,0
"traditional",0,0,0,0,0,0,0,0,0,0,0,0,0,5.18475594360922,1.14618942288357,8.8453535617155,2.51581078161047,12.48149975333
"income",0,0,0,0,0,3.49728786697718,1.18438761776581,0,0.861185942546417,4.87166055526454,1.9967934703396,2.90896370791429,2.51746567092267,0,2.10134727528654,4.90868521831468,2.63480183209204,11.248149975333
"bus",6.37544273907912,7.93978748524204,8.07817589576548,8.2030899799779,8.62201693610468,3.49728786697718,7.21399730820995,5.16697812678524,6.67419105473471,3.7716081718177,6.01953068065878,0,4.97470489038785,5.59407878126258,5.38910114618943,0,4.55565736129463,0
"connect",0,0,0,0,0,6.19973758236862,2.09959623149394,7.78585745132022,3.67961266360742,8.01466736511262,4.97012097361899,0,4.10744398940014,0,3.42851397546752,4.228273405875,3.63772640043676,5.22940305870743
"alternative",6.13931523022434,6.12497891718672,6.90553745928338,5.08591578758628,6.46651270207853,10.2534121554558,7.99461641991922,8.77678476330644,8.23998367754642,5.65741225772656,7.71024631977845,0,6.37195856420137,0,5.3187210939071,0,4.49616183605384,0
"bicycles",0,0,0,3.69139049099005,1.73210161662818,0,1.21130551816958,7.43195483989656,2.93586116777188,4.19067574646411,3.35228100859932,3.19177962396152,3.72199470007226,5.73051972714703,4.3736175346873,4.228273405875,4.43666631081305,0
"international",0,2.72221285208298,1.56351791530945,0,0.923787528868359,5.16644798530721,2.39569313593539,3.75136768109065,2.77928190549071,5.23834468308014,3.52718262643929,3.5554000874508,3.97494579619368,8.41385832954128,5.17796098934242,0,4.37717078557226,0
"peertopeer",0,0,0,0,0,0,0,0,0,4.71451021477213,1.31176213379974,4.24223874070834,2.34883160684172,0,1.96058717072189,7.92193753054742,3.04277114802888,7.69610261470152
"food",2.24321133412043,0,1.23778501628665,4.67576128858738,2.92532717474981,0,2.0457604306864,0,1.48750299167109,0,1.10771024631978,4.04022737210318,2.1199710913033,5.68503941185221,3.02634224813995,5.68629871824567,3.55273279294991,4.73606314750863
"cycling",0,2.9490639230899,1.69381107491857,4.51169948898785,3.11778290993072,3.41780405181861,3.33781965006729,4.88385603764631,3.77747470253315,5.86694604504975,4.4454161200991,4.36344556187144,4.97470489038785,4.45707089889214,5.13774381660968,0,4.34317334257753,0
"digital",2.00708382526565,3.5161916006072,3.12703583061889,3.03514329259182,3.27174749807544,0,2.28802153432032,0,1.6636546617374,0,1.23888645969975,3.43419326628771,2.04769934955432,4.77543310595586,2.76493062537703,4.61708015584052,3.14476347701308,6.75875678342375
"boston",4.48642266824085,0,2.47557003257329,0,1.4626635873749,4.21264220340432,2.44952893674293,0,1.78108910844827,9.90047145102149,4.08103774959918,4.36344556187144,4.67357263310045,5.36667720478849,5.08747235069376,0,4.30067653883411,0
"apps",0,0,0,0,0,0,0,0,0,0,0,4.4442501093135,1.32498193206456,5.32119688949367,2.28232455258395,6.65831559315948,3.09376731252098,6.75875678342375
"enterprise",0,0,0,0,0,0,0,0,0,6.07647983237298,1.69071563911966,4.80787057280279,2.83064321850156,12.0977638684215,5.0372008847778,0,4.25817973509069,0
"platforms",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6.99852149937929,1.2239079478105,17.5629008386778
"marketing",6.96576151121606,3.96989374262102,6.12377850162865,3.60935959119029,5.31177829099309,5.48438324594146,5.57200538358009,4.81307551536158,5.38241214091512,0,4.00816207549919,4.24223874070834,4.57721031076849,5.23023625890404,4.97687512567868,0,4.20718357059858,0
"facebook",0,0,0,0,0,0,0,4.81307551536158,1.33092372938992,4.55735987427971,2.25914589709954,8.88850021862701,4.516983859311,4.86639373654549,4.84616931429721,0,4.09669188086569,0
"law",1.88902007083825,0,1.04234527687296,3.28123599199116,2.15550423402617,0,1.50740242261103,0,1.09605483596817,0,0.816207549919835,3.23218189768255,1.63815947964346,0,1.36738387291373,7.24152571810775,2.42231781337494,9.22545633941785
"canada",1.65289256198347,2.72221285208298,2.47557003257329,3.28123599199116,3.00230946882217,0,2.09959623149394,6.2994664833409,3.26859210011936,4.97642744892613,3.81868532283923,3.03017052907739,4.05926282823415,6.00340161891594,4.71546350291574,0,3.9862001911328,0
"smart",0,0,0,0,0,0,0,7.21961327304239,1.99638559408488,5.44787847040337,3.00247777291939,5.57551377350239,4.14357986027463,5.6395590965574,4.70540920973255,0,3.97770083038412,0
"carbon",3.06965761511217,7.25923427222131,5.86319218241042,7.46481188177987,6.96689761354888,8.34580059165008,7.69851951547779,5.59166126049362,7.14392884157823,4.97642744892613,6.70456201719865,0,5.54083353408816,0,4.62497486426703,0,3.90970594439464,0
"bixi",0,0,0,0,0,0,0,5.87478334963252,1.6245098461671,9.00995285489787,3.71665937909925,0,3.07154902433148,5.41215752008331,3.76030565051276,3.98526918714655,3.87570850139991,0
"chicago",2.36127508854782,5.33100016866252,4.36482084690554,3.28123599199116,4.11855273287142,0,2.88021534320323,0,2.09424763301061,6.70508119434259,3.42515668269931,0,2.83064321850156,5.86696067303148,3.65976271868087,4.27687424962069,3.84171105840517,0
"prices",11.4521841794569,2.83563838758644,7.94788273615635,8.77730627857633,8.8144726712856,0,6.16419919246299,0,4.48208138279841,6.91461498166578,5.26162367001893,0,4.34834979523006,0,3.6295998391313,4.27687424962069,3.81621297615912,0
"rates",6.02125147579692,3.96989374262102,5.60260586319219,3.85545229058962,5.11932255581217,4.37160983372149,5.06056527590848,5.8040028273478,5.28455010198936,4.81927710843372,5.27619880483895,3.23218189768255,5.32401830884125,0,4.44399758696963,0,3.75671745091833,0
"room",0,0,0,0,0,0,0,0,0,0,0,0,0,5.95792130362112,1.31711240699779,8.60234934298705,2.61780311059468,6.31475086334483
"quality",3.54191263282172,0,1.95439739413681,0,1.15473441108545,0,0.807537012113055,4.03448977022958,1.70279947730769,0,1.26803672933974,3.23218189768255,2.01156347867983,4.41159058359732,2.65433340036195,3.79086581216379,2.90678137604993,4.24272323630982
"hotel",0,0,0,0,0,0,0,0,0,0,0,0,0,5.82148035773667,1.28694952744822,7.4845299368362,2.39681973112889,7.10409472126296
"mobility",0,0,0,0,0,0,0,7.14883275075767,1.97681318629973,0,1.4720886168197,6.42396152164406,3.13177547578896,7.41329139305529,4.25296601648904,0,3.59522959669333,0
"startup",0,0,0,0,0,0,0,0,0,0,0,2.98976825535636,0.891351481570705,4.45707089889214,1.72933842750854,6.56111390566812,2.60930374984599,5.57474099654663
"works",1.18063754427391,3.85646820711755,2.86644951140065,4.92185398798675,4.00307929176291,0,2.79946164199192,3.75136768109065,3.0728680222679,0,2.28829616673954,3.27258417140358,2.86677908937605,4.50255121418696,3.38829680273476,4.03387003089224,3.56973151444728,0
"emissions",4.48642266824085,5.10414909765561,5.4071661237785,6.39841018438274,6.19707467282524,6.91509191879577,6.67563930013457,5.8040028273478,6.45889456909814,4.60974332111053,6.09240635475878,0,5.03493134184532,0,4.20269455057309,0,3.55273279294991,0
"startups",0,0,0,0,0,0,0,0,0,0,0,3.31298644512461,0.987713803902672,4.95735436713513,1.92036999798914,5.68629871824567,2.61780311059468,5.32807104094719
"competition",0,0,0,0,0,0,0,4.45917290393796,1.23306169046419,0,0.918233493659813,0,0.758853288364247,0,0.63342047054092,5.44329449951726,1.4873881310197,11.7414898865318
"benefit",2.71546635182999,2.83563838758644,3.12703583061889,0,1.84757505773672,4.68954509435575,2.88021534320323,0,2.09424763301061,4.60974332111053,2.84215128989943,0,2.34883160684172,0,1.96058717072189,3.7422649684181,2.31182612364205,6.95609274790332
"regulations",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8.31074428051291,1.45339068802497,11.7414898865318
"phone",5.43093270365999,3.96989374262102,5.27687296416937,0,3.11778290993072,0,2.18034993270525,4.52995342622269,2.83799912884615,0,2.11339454889957,3.19177962396152,2.6981450252951,4.3661102683025,3.21737381862055,3.93666834340086,3.40824366022229,0
"rides",0,0,0,0,0,0,0,0,0,0,0,0,0,4.95735436713513,1.09591795696762,9.57436621790086,2.60080438909731,4.44005920078934
"improve",2.5974025974026,0,1.43322475570033,3.19920509219138,2.34795996920708,4.61006127919718,3.20323014804845,5.94556387191724,3.97319878038459,4.60974332111053,4.24136423261915,0,3.50517947482534,4.63899216007141,3.95133722099336,0,3.34024877423281,0
"countries",0,2.72221285208298,1.56351791530945,0,0.923787528868359,0,0.646029609690443,0,0.469737786843499,0,0.349803235679929,3.27258417140358,1.26475548060708,4.50255121418696,2.0510758093706,4.47127762460345,2.51581078161047,4.53872718302911
"rentals",0,0,0,0,0,0,0,0,0,3.98114195914092,1.10771024631978,0,0.915442062153698,5.09379531301958,1.89020711843957,4.90868521831468,2.45631525636968,4.78539713862851
"washington",9.56316410861868,4.76387249114523,8.01302931596093,5.33200848698561,7.23633564280217,0,5.06056527590848,0,3.67961266360742,5.97171293871138,4.40169071563911,3.39379099256667,4.64948205251747,0,3.88095716871103,0,3.28075324899203,0
"charging",0,0,0,0,0,0,0,6.08712491648673,1.68322706952254,5.02881089575695,2.65267453723947,3.27258417140358,3.16791134666345,4.82091342125068,3.71003418459682,0,3.1362641162644,0
"property",1.53482880755608,0,0.846905537459285,0,0.500384911470361,0,0.34993270524899,0,0.254441301206896,0,0.189476752659962,0,0.156588773789448,5.36667720478849,1.31711240699779,4.13107171838362,1.83586192171575,7.498766650222
"exchange",0,0,0,0,0,0,0,0,0,5.70979570455737,1.58868969537968,2.98976825535636,2.20428812334377,0,1.83993565252363,3.88806749965517,2.23533187690389,4.78539713862851
"federal",0,0,0,0,0,3.49728786697718,1.18438761776581,3.89292872566011,1.93766837072944,4.87166055526454,2.79842588543944,0,2.31269573596723,0,1.93042429117233,0,1.63187726374733,8.04144055254068
"commission",0,0,0,0,0,0,0,4.24683133708375,1.17434446710875,3.6668412781561,1.89476752659962,3.03017052907739,2.46928450975668,0,2.06113010255379,0,1.74236895348022,7.10409472126296
"opportunities",0,0,0,0,0,0,0,0,0,0,0,3.47459554000874,1.03589496506866,5.1392756283144,2.00080434345465,0,1.69137278898812,7.2520966946226
"regulatory",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6.12370631195689,1.07091945433418,10.7054760730143
"job",0,0,0,0,0,5.88180232173436,1.99192462987887,0,1.44835817610079,0,1.07855997667978,0,0.891351481570705,0,0.744017695556001,4.37407593711207,1.39389516278418,8.73211642821905
"ford",6.25737898465173,0,3.45276872964169,0,2.04003079291763,0,1.42664872139973,6.08712491648673,2.72056468213527,6.44316396018858,3.81868532283923,3.19177962396152,4.10744398940014,0,3.42851397546752,0,2.89828201530125,0
"friends",0,3.5161916006072,2.01954397394137,0,1.19322555812163,0,0.834454912516821,0,0.606744641339521,5.55264536406496,1.9967934703396,4.96947966768692,3.13177547578896,0,2.61411622762919,3.79086581216379,2.87278393305519,0
"association",0,3.17591499409682,1.82410423452769,3.52732869139049,2.7328714395689,3.49728786697718,3.09555854643337,0,2.25082689529177,0,1.67614050429966,0,1.38520838352204,0,1.15624371606676,4.03387003089224,1.68287342823943,6.85742476566351
"customer",1.06257378984652,0,0.586319218241042,0,0.346420323325635,0,0.242261103633916,0,0.176151670066313,0,0.131176213379974,4.32304328815041,1.39725367381354,4.91187405184031,2.25216167303438,5.39469365577154,2.84728585080914,0
"collaborativeconsumption",0,0,0,0,0,0,0,0,0,5.29072812991096,1.4720886168197,4.88867512024485,2.67405444471211,0,2.232053086668,5.39469365577154,2.83028712931178,0
"popular",0,2.9490639230899,1.69381107491857,0,1.00076982294072,0,0.699865410497982,0,0.508882602413791,4.50497642744894,1.63241509983967,0,1.34907251264755,4.41159058359732,2.10134727528654,5.83210124948276,2.79628968631704,0
"ubers",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,9.13695862418963,1.59787982075259,6.85742476566351
"flexcar",18.417945690673,19.1689155000844,21.1726384364821,0,12.509622786759,0,8.74831763122475,0,6.36103253017241,0,4.73691881649903,0,3.9147193447362,0,3.26764528453649,0,2.7622922433223,0
"homes",1.53482880755608,2.83563838758644,2.47557003257329,0,1.4626635873749,0,1.0228802153432,0,0.743751495835543,0,0.553855123159888,0,0.457721031076849,0,0.38206314096119,7.58173162432761,1.6488759852447,6.41341884558459
"rules",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5.97790378071985,1.04542137208813,9.86679822397629
"innovative",0,0,0,0,0,0,0,7.78585745132022,2.15296485636604,0,1.60326483019968,0,1.32498193206456,4.91187405184031,2.19183591393525,0,1.85286064321311,5.13073507646767
"toronto",6.25737898465173,0,3.45276872964169,0,2.04003079291763,3.89470694277003,2.74562584118438,7.36117431761184,4.03191600374004,0,3.00247777291939,0,2.48132980004818,5.27571657419885,3.23748240498693,0,2.73679416107625,0
"legal",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5.7348995619914,1.00292456834471,9.07745436605821
"budget",3.06965761511217,0,1.69381107491857,0,1.00076982294072,3.41780405181861,1.85733512786002,0,1.35049613717506,3.6668412781561,2.02594373997959,0,1.67429535051795,7.1858898165812,2.9861250754072,0,2.52431014235915,0
"design",1.06257378984652,0,0.586319218241042,3.85545229058962,2.15550423402617,0,1.50740242261103,0,1.09605483596817,5.18596123624936,2.25914589709954,0,1.86701999518188,6.4127244565693,2.976070782224,0,2.51581078161047,0
"family",0,0,0,0,0,3.33832023666003,1.13055181695828,0,0.822041126976124,3.7192247249869,1.64699023465967,3.07057280279842,2.27655986509275,0,1.90026141162276,0,1.60637918150128,5.22940305870743
"brands",0,0,0,0,0,0,0,4.45917290393796,1.23306169046419,0,0.918233493659813,6.18154787931787,2.60178270296314,0,2.17172732756887,3.79086581216379,2.4988120601131,0
"trust",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6.94992065563361,1.21540858706181,7.20276270350272
"technologies",1.41676505312869,0,0.781758957654725,0,0.461893764434181,0,0.323014804845222,0,0.23486889342175,0,0.174901617839965,3.31298644512461,1.13225728740062,4.63899216007141,1.97064146390509,0,1.66587470674207,4.44005920078934
"corporate",0.826446280991738,0,0.456026058631922,0,0.269438029253272,3.65625549729432,1.42664872139973,4.17605081479903,2.19210967193634,4.34782608695652,2.84215128989943,3.63620463489287,3.43290773307636,0,2.86547355720892,0,2.42231781337494,0
"bikesharing",0,0,0,0,0,0,0,6.44102752791035,1.78108910844827,4.29544264012571,2.52149832385949,0,2.08383522042881,5.04831499772476,2.85541926402573,0,2.41381845262626,0
"climate",3.30578512396695,4.42359588463484,4.36482084690554,6.48044108418254,5.61970746728252,4.45109364888005,5.43741588156124,5.5208807382089,5.48027417984084,0,4.08103774959918,0,3.37268128161888,0,2.81520209129298,0,2.37982100963152,0
"security",5.07674144037782,0,2.80130293159609,0,1.65511932255581,0,1.15746971736205,3.96370924794486,1.93766837072944,0,1.44293834717971,3.39379099256667,2.20428812334377,0,1.83993565252363,0,1.55538301700918,4.68672915638875
