"","GSE.2007.X","GSE.2007.Y","GSE.2008.X","GSE.2008.Y","GSE.2009.X","GSE.2009.Y","GSE.2010.X","GSE.2010.Y","GSE.2011.X","GSE.2011.Y","GSE.2012.X","GSE.2012.Y","GSE.2013.X","GSE.2013.Y","GSE.2014.X","GSE.2014.Y","GSE.2015.X","GSE.2015.Y"
"startups",0,13.2827324478178,3.30734703519963,0,2.15252152521525,0,1.60734787600459,0,1.34176729921411,8.79815986198965,2.28353207076611,12.329514457174,4.16934447300771,23.1362467866324,5.89418628042648,23.0537115268558,7.61473429951691,23.5507246376812
"learning",10.1043643263757,13.3776091081594,8.36286321757619,8.36286321757619,7.25707257072571,39.9753997539975,12.8817451205511,16.1308840413318,13.4464251485528,6.72800460034503,11.8463097186501,6.65575559192581,13.1908740359897,0,11.0105277274861,0,9.91545893719807,0
"environment",10.4364326375712,9.77229601518027,7.63052208835342,12.3316796598157,7.64145141451414,15.6826568265683,8.6337543053961,11.0218140068886,9.04734521755798,7.87809085681426,8.42490842490844,9.60174577195854,10.0980077120823,6.49100257069409,9.10614899751894,7.30235365117683,8.93115942028986,9.54106280193237
"members",12.5237191650854,7.87476280834915,8.19749586581622,13.5364989369242,8.27183271832718,8.91758917589176,7.84156142365098,7.80711825487945,7.84933870040253,6.67050028752156,7.28703920193281,10.2564102564103,9.02152956298201,10.5398457583548,8.63005431502716,8.20760410380205,8.59299516908213,9.48067632850242
"cost",10.9582542694497,8.44402277039848,7.55965036617057,8.43373493975904,6.74969249692497,0,5.04018369690011,9.58668197474167,5.80793559516964,8.85566417481311,5.92315485932506,13.911620294599,8.15392030848329,8.41902313624679,7.68457050895191,10.4405552202776,7.96497584541063,13.707729468599
"provide",10.0094876660342,0,4.98464446019371,10.1346562721474,5.44280442804428,8.42558425584256,5.63719862227325,9.2422502870264,6.24880199348285,6.6129959746981,5.97771023302937,9.43807965084561,7.55141388174807,11.3110539845758,7.48340374170187,11.7682558841279,7.91666666666667,13.5869565217391
"collaboration",0,10.246679316888,2.55138199858257,0,1.66051660516605,14.2066420664207,3.89207807118255,19.8622273249139,6.56507571401189,9.54571592869465,6.63237471748109,10.1472995090016,8.33065552699229,7.39074550128535,7.72480386240193,12.6735063367532,8.22463768115942,8.51449275362319
"sustainability",5.40796963946869,14.2314990512334,6.23671155209072,19.9149539333806,8.37945879458795,14.760147601476,9.01262916188289,10.3329506314581,9.24861031244009,9.0281771132835,8.74444704231939,0,9.01349614395887,7.32647814910026,8.28807081070206,7.6041038020519,8.22463768115942,7.2463768115942
"trends",5.12333965844402,8.72865275142315,4.72478147885661,9.21332388377038,5.07380073800738,8.54858548585486,5.38461538461538,8.66819747416762,5.94211232509104,7.0730304772858,5.79066323747175,8.78341516639389,7.26221079691517,16.1311053984576,7.74492053912693,9.17320458660229,7.89251207729469,10.5072463768116
"startup",9.67741935483871,11.1005692599621,7.58327427356485,0,4.93542435424354,0,3.68541905855339,0,3.0764807360552,9.94824611845888,3.85005065856129,13.5297326786689,5.9607969151671,14.6529562982005,6.50439214108495,13.2770066385033,7.18599033816425,15.2173913043478
"sales",8.63377609108159,13.7571157495256,7.72501771793055,10.4181431608788,7.28782287822878,7.81057810578106,6.90011481056257,8.78300803673938,7.2263753114817,5.80793559516964,6.66354921674071,9.00163666121113,8.19408740359897,7.32647814910026,7.6041038020519,11.2854556427278,7.97705314009662,7.2463768115942
"security",13.5673624288425,11.1005692599621,9.52043467989605,8.15024805102764,7.96432964329643,13.8376383763838,8.53042479908151,6.48679678530425,8.20394862948055,6.84301322599195,7.59878419452888,0,7.83258354755784,7.7120822622108,7.34258700462684,7.1816535908268,7.33091787439614,13.5869565217391
"cars",0,0,0,0,0,0,0,6.601607347876,1.10216599578302,10.2932719953997,2.29132569558102,15.6573922531369,4.66741645244216,18.7660668380463,5.85395292697646,17.4411587205794,7.01690821256039,15.3985507246377
"peertopeer",0,0,0,0,0,0,0,7.34787600459242,1.22675867356718,6.95802185163887,1.94061257891045,16.8576104746318,4.48264781491003,17.8020565552699,5.59914168845972,16.5962582981292,6.70289855072464,18.1763285024155
"private",11.2903225806452,11.8595825426945,8.57547838412473,9.49681077250177,7.64145141451414,8.05658056580566,7.21010332950631,6.94603903559127,7.17845505079547,0,5.83742498636116,9.54719039825423,7.42287917737789,9.31876606683805,7.16824247301011,8.99215449607725,7.35507246376812,9.96376811594203
"enterprise",7.68500948766603,13.5673624288425,7.20529175525633,9.99291282778172,6.85731857318573,12.4231242312423,7.43972445464983,8.55338691159587,7.63848955338316,7.64807360552041,7.24807107785831,10.4200763775232,9.00546272493573,6.61953727506427,8.20760410380205,9.5956547978274,8.35144927536232,0
"shared",0,0,0,0,0,0,0,9.35706084959816,1.56220049837071,11.8458884416331,2.87584755669861,15.4391707583197,5.23778920308483,17.2879177377892,6.17581975457654,15.2685576342788,7.08937198067633,11.7149758454106
"economics",17.7893738140417,13.5673624288425,12.2371840302386,11.7647058823529,10.5166051660517,0,7.85304247990815,10.5051664753157,8.30937320299022,6.03795284646348,7.57540332008417,6.81942171303873,8.81266066838046,0,7.3559981224435,8.50935425467713,7.47584541062802,7.60869565217391
"platforms",0,0,0,0,0,0,0,0,0,6.78550891316849,0.919647728158366,14.9481723949809,3.14910025706941,15.1028277634961,4.20438543552606,18.1050090525045,5.59782608695652,26.3285024154589
"brand",0,0,0,9.42593905031892,2.04489544895449,10.2091020910209,3.43283582089552,9.70149253731343,4.48533640023002,8.05060379528465,4.73852388746006,6.92853246044735,5.90456298200514,11.0539845758355,6.08194192985984,14.7857573928787,6.95652173913043,11.3526570048309
"app",3.70018975332068,7.40037950664137,3.68532955350815,0,2.39852398523985,0,1.7910447761194,7.46268656716418,2.74103891125168,7.47556066705003,3.242147922999,8.12875068194217,4.53888174807198,12.2750642673522,5.06940253470127,17.1997585998793,6.28623188405797,17.9347826086957
"states",11.8121442125237,8.34914611005693,7.96125679187337,11.4812189936215,7.67220172201722,7.68757687576876,7.16417910447761,8.38117106773823,7.37972014567758,6.78550891316849,6.92073883563245,0,7.13367609254499,11.0539845758355,7.1078924428351,7.12130356065178,7.11352657004831,9.60144927536232
"demand",5.31309297912714,0,2.6458776281597,0,1.7220172201722,0,1.28587830080367,6.37198622273249,2.13724362660533,6.15296147211041,2.57189618891747,13.202400436443,4.59511568123393,11.9537275064267,5.08281365251795,18.8895594447797,6.46739130434783,15.0966183574879
"national",9.67741935483871,9.39278937381404,7.15804394046775,16.3004961020553,8.19495694956949,11.9926199261993,8.35820895522388,7.4052812858783,8.21353268161778,8.97067280046003,7.89494193749512,7.80141843971631,9.2866323907455,0,7.75162609803527,0,6.98067632850242,9.54106280193237
"production",15.5123339658444,10.6261859582543,10.3708953460902,11.268603827073,9.19434194341943,0,6.86567164179104,7.57749712973594,6.99635806018785,6.49798734905118,6.5700257189619,25.4228041462084,10.5157455012853,0,8.77757661101053,0,7.90458937198068,0
"ownership",4.83870967741935,0,2.40963855421687,0,1.56826568265683,9.10209102091021,2.87026406429391,8.89781859931113,3.88154111558367,7.0730304772858,4.11503390226795,11.8930714675396,5.99293059125964,13.3033419023136,6.39039763964326,12.5528062764031,7.01086956521739,8.39371980676329
"together",3.84250474383302,0,1.91353649893692,7.7958894401134,2.93665436654367,8.67158671586716,3.81171067738232,10.849598163031,4.99329116350392,9.08568142610696,5.29187124931806,10.747408619749,7.03727506426735,10.6041131105398,6.98048682357675,8.44900422450211,7.1316425120773,7.18599033816425
"rise",0,0,0,0,0,0,0,19.2881745120551,3.22024151811386,10.5232892466935,4.04489127893384,11.2384069830878,5.82422879177378,12.2107969151671,6.13558640112654,10.1991550995775,6.54589371980676,10.9299516908213
"legal",10.6261859582543,20.1138519924099,10.3000236239074,18.0014174344437,10.6088560885609,10.3936039360394,9.86222732491389,0,8.23270078589228,0,6.69472371600031,0,6.90070694087404,7.32647814910026,6.52450881780997,7.06095353047677,6.58212560386474,8.51449275362319
"benefits",3.98481973434535,0,1.98440822111977,8.36286321757619,3.10578105781058,0,2.31917336394948,7.4052812858783,3.17232125742765,6.38297872340426,3.44478216818643,9.32896890343699,4.92448586118252,9.70437017994859,5.12304700596794,11.2854556427278,5.74275362318841,16.5458937198068
"music",13.5673624288425,12.1442125237192,9.78029766123317,7.58327427356485,8.01045510455105,15.0061500615006,8.78300803673938,9.29965556831228,8.88441633122484,8.68315123634273,8.40152755046372,0,8.66002570694087,9.31876606683805,8.20089854489371,0,7.38526570048309,0
"ondemand",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,27.5196137598069,2.7536231884058,45.8937198067633
"advertising",10.2941176470588,11.0056925996205,7.86676116229625,11.0559886605245,7.51845018450184,14.0221402214022,8.23191733639495,7.06084959816303,8.05060379528465,7.47556066705003,7.55981607045436,0,7.79241645244216,7.0694087403599,7.24200362100181,7.96620398310199,7.31884057971015,0
"technologies",6.87855787476281,9.96204933586338,5.90597684857074,8.78809355067328,5.75030750307503,11.5006150061501,6.44087256027555,9.29965556831228,6.92926969522714,0,5.63479074117373,8.12875068194217,7.00514138817481,0,5.84724736806812,11.2854556427278,6.39492753623188,8.57487922705314
"opportunities",3.60531309297913,0,1.79541696196551,7.44153082919915,2.78290282902829,7.87207872078721,3.54764638346728,6.8886337543054,4.11155836687752,6.55549166187464,4.23193827449146,7.63775231860338,5.48682519280206,8.86889460154242,5.50526386374305,12.2510561255281,6.18357487922705,9.90338164251208
"billion",3.8899430740038,8.34914611005693,4.01606425702812,10.2763997165131,4.84317343173432,0,3.61653272101033,0,3.01897642323174,7.87809085681426,3.52271841633543,6.71031096563012,4.61921593830334,9.89717223650386,4.88835244417622,12.6131563065782,5.66425120772947,13.8888888888889
"workers",0,0,0,0,0,0,0,0,0,13.1684876365727,1.78474008261242,7.09219858156028,2.88399742930591,0,2.40729564809227,16.2341581170791,3.79227053140097,32.548309178744
"drivers",5.55028462998103,0,2.76399716513111,0,1.79889298892989,0,1.34328358208955,0,1.1213341000575,0,0.911854103343465,0,0.939910025706941,10.1542416452442,1.84402869979213,21.1828605914303,3.78019323671498,32.3671497584541
"rent",0,0,0,0,0,0,0,0,0,6.44048303622772,0.872885979268958,12.6022913256956,2.75546272493573,22.5578406169666,4.6536578823845,13.5787567893784,5.54951690821256,13.8285024154589
"member",14.1840607210626,9.67741935483871,9.4731868651075,9.85116938341602,8.30258302583026,8.91758917589176,7.86452353616533,10.9644087256028,8.39562967222542,8.33812535940196,7.95729093601434,0,8.20212082262211,6.55526992287918,7.53034265406021,0,6.78140096618358,0
"traditional",3.98481973434535,0,1.98440822111977,0,1.29151291512915,0,0.964408725602755,7.52009184845006,2.06057120950738,0,1.6756293352038,10.6928532460447,3.301735218509,14.26735218509,4.24461878897605,12.8545564272782,5.10869565217391,16.4251207729469
"environmental",5.69259962049336,9.58254269449716,5.22088353413656,14.4578313253012,6.53444034440344,15.3136531365314,7.7382319173364,10.2181400688863,8.16561242093157,6.38297872340426,7.50526069675005,7.14675395526459,8.78856041131105,0,7.3358814457185,0,6.60628019323672,0
"consumption",6.21442125237192,7.40037950664137,4.93739664540516,0,3.21340713407134,0,2.39954075774971,8.7256027554535,3.45984282154496,7.13053479010926,3.77990803522719,9.21985815602837,5.25385604113111,9.19023136246787,5.34433044994301,7.12130356065178,5.52536231884058,10.7487922705314
"costs",9.25047438330171,0,4.60666194188519,0,2.99815498154982,0,2.23880597014925,6.31458094144661,2.9231359018593,6.55549166187464,3.26552879744369,11.7294053464266,5.09318766066838,7.19794344473008,5.00234694561791,8.02655401327701,5.30797101449275,12.2584541062802
"politics",9.10815939278937,8.44402277039848,6.63831797779354,0,4.32041820418204,10.639606396064,5.21239954075775,6.83122847301952,5.4916618746406,5.75043128234618,5.24510950042865,0,5.40649100257069,8.86889460154242,5.4382082746597,0,4.89734299516908,11.231884057971
"american",12.6660341555977,12.2390891840607,9.35506732813607,9.14245216158753,8.0719557195572,12.7306273062731,8.40413318025258,8.09414466130884,8.36687751581369,0,6.80383446340893,0,7.01317480719794,0,5.85395292697646,0,5.27173913043478,7.18599033816425
"leadership",8.3965844402277,20.1138519924099,9.1896999763761,9.56768249468462,8.05658056580566,8.91758917589176,7.68082663605052,12.1125143513203,8.4339658807744,6.09545715928695,7.68451406749279,0,7.92095115681234,0,6.61168108361832,0,5.95410628019324,0
"investment",10.8633776091082,13.9468690702087,8.8825891802504,15.3082919914954,9.10209102091021,0,6.79678530424799,7.57749712973594,6.93885374736439,0,5.64258436598863,7.31042007637752,6.8926735218509,7.51928020565553,6.53791993562663,0,5.88768115942029,0
"funding",4.7438330170778,7.02087286527514,4.11055988660524,9.92204110559887,4.82779827798278,0,3.60505166475316,0,3.00939237109449,0,2.44719819187904,10.747408619749,4.10507712082262,11.2467866323907,4.60001341111783,8.63005431502716,5.006038647343,7.85024154589372
"house",4.50664136622391,7.30550284629981,4.06331207181667,16.2296243798724,6.16543665436654,0,4.60390355912744,0,3.84320490703469,7.0730304772858,4.08385940300834,0,4.20951156812339,7.64781491002571,4.31167437805941,7.00060350030175,4.58333333333333,9.96376811594203
"problem",8.20683111954459,8.53889943074004,6.21308764469644,0,4.04366543665437,10.9471094710947,5.06314580941447,8.26636050516647,5.60667050028752,0,4.55927051671732,8.94708128750682,6.01703084832905,0,5.02246362234293,0,4.52294685990338,9.35990338164251
"europe",4.07969639468691,8.53889943074004,4.15780770139382,0,2.7060270602706,8.11808118081181,3.5361653272101,0,2.95188805827103,6.26797009775733,3.24994154781388,7.31042007637752,4.42641388174807,9.25449871465296,4.66036344129284,0,4.19685990338164,9.96376811594203
"london",3.41555977229602,8.53889943074004,3.82707299787385,8.00850460666194,4.22816728167282,28.2287822878229,8.42709529276693,0,7.03469426873681,0,5.72052061413763,0,5.89652956298201,8.09768637532134,5.76678066116811,0,5.19323671497585,0
"political",13.0929791271347,11.2903225806452,9.3314434207418,8.00850460666194,7.81057810578106,11.5621156211562,7.99081515499426,7.46268656716418,7.91642706536324,0,6.43753409710857,0,6.63560411311054,0,5.53879165828471,0,4.98792270531401,0
"brands",0,0,0,0,0,0,0,7.4052812858783,1.23634272570443,0,1.00537760112228,0,1.03631105398458,12.5321336760925,2.17260108630054,19.5534097767049,3.91304347826087,10.2053140096618
"changing",0,0,0,0,0,7.56457564575646,1.41216991963261,7.57749712973594,2.44393329499712,7.41805635422657,2.99275192892214,7.41953082378614,4.17737789203085,0,3.48689063233419,9.41460470730235,4.08212560386474,8.51449275362319
"past",6.2618595825427,0,3.11835577604536,0,2.02952029520295,0,1.51549942594719,0,1.26509488211616,5.75043128234618,1.80812095705713,7.69230769230769,2.99646529562982,7.77634961439589,3.31254610071749,8.69040434520217,3.85265700483092,10.7487922705314
"transportation",4.60151802656546,0,2.29151901724545,10.2055279943303,3.70541205412054,0,2.76693455797933,8.78300803673938,3.776116542074,0,3.07068817707116,0,3.16516709511568,0,2.64199020988398,12.7338563669282,3.65338164251208,11.6545893719807
"price",5.45540796963947,0,2.71674935034255,8.71722182849043,3.65928659286593,7.93357933579336,4.21354764638347,0,3.51734713436842,0,2.86026030706883,0,2.948264781491,6.68380462724936,3.15831824582578,8.8111044055522,3.72584541062802,9.54106280193237
"connect",0,0,0,0,0,0,0,0,0,7.01552616446233,0.950822227417973,7.91052918712493,2.14492287917738,9.76863753213368,2.80962918259237,10.0784550392275,3.53864734299517,10.5072463768116
"lyft",0,0,0,0,0,0,0,0,0,0,0,0,0,10.9254498714653,1.13994501441695,19.4327097163549,2.97101449275362,16.1231884057971
"trend",0,0,0,0,0,0,0,0,0,6.78550891316849,0.919647728158366,8.34697217675941,2.17705655526992,11.9537275064267,3.06444042110909,9.05250452625226,3.66545893719807,7.91062801932367
"entrepreneurs",0,0,0,0,0,0,0,0,0,7.0730304772858,0.958615852232873,11.1292962356792,2.62692802056555,9.6401028277635,3.1985515992758,7.66445383222692,3.64734299516908,7.36714975845411
"smart",8.06451612903226,9.29791271347249,6.33120718166784,0,4.12054120541205,10.4551045510455,5.02870264064294,0,4.19781483611271,9.0281771132835,4.63720676486634,0,4.77988431876607,8.16195372750643,4.84141353181789,0,4.35990338164251,0
"tax",12.6660341555977,0,6.30758327427356,12.3316796598157,6.78044280442804,7.93357933579336,6.54420206659012,0,5.46290971822887,0,4.44236614449381,0,4.57904884318766,0,3.82216857775095,0,3.44202898550725,7.60869565217391
"rental",0,0,0,0,0,0,0,0,0,0,0,6.98308783415166,1.02827763496144,13.6246786632391,2.2798900288339,10.8630054315027,3.14009661835749,10.2053140096618
"quality",0,9.39278937381404,2.33876683203402,7.58327427356485,3.16728167281673,7.99507995079951,3.85763490241102,0,3.22024151811386,0,2.61865793780687,6.71031096563012,3.68733933161954,6.55526992287918,3.76181854757593,7.72480386240193,4.16062801932367,0
"care",6.2618595825427,8.15939278937381,5.15001181195371,0,3.35178351783518,9.47109471094711,4.27095292766935,0,3.56526739505463,0,2.89922843114333,0,2.98843187660668,0,2.49446791390062,8.14725407362704,3.06159420289855,9.96376811594203
"risk",5.31309297912714,10.3415559772296,5.22088353413656,13.3238837703756,6.28843788437884,9.16359163591636,6.40642939150402,0,5.34790109258194,6.21046578493387,5.19055412672434,0,5.35025706940874,0,4.46590223295112,0,4.02173913043478,0
"theory",4.3168880455408,16.4136622390892,6.23671155209072,0,4.0590405904059,15.3136531365314,5.88978185993111,7.74971297359357,6.21046578493387,0,5.05026888005611,0,5.20565552699229,0,4.34520217260109,0,3.91304347826087,0
"china",10.0569259962049,8.25426944971537,7.06354831089063,0,4.59717097170972,11.070110701107,5.49942594718714,9.18484500574053,6.12420931569868,0,4.98012625672201,0,5.13335475578406,0,4.28485214242607,0,3.85869565217391,0
"renting",0,0,0,0,0,0,0,0,0,0,0,7.25586470267321,1.06844473007712,12.5964010282776,2.20612888084222,9.17320458660229,2.90458937198068,9.42028985507246
"opportunity",0,0,0,0,0,0,0,0,0,6.49798734905118,0.88067960408386,6.81942171303873,1.91195372750643,7.90488431876607,2.42070676590894,8.75075437537719,3.05555555555556,7.30676328502416
"zipcar",0,0,0,0,0,0,0,9.12743972445465,1.52386428982174,6.84301322599195,2.16662769854259,9.43807965084561,3.62307197943445,8.93316195372751,3.95627975591766,0,3.56280193236715,0
"european",0,7.49525616698292,1.86628868414836,0,1.21463714637146,20.8487084870849,4.79908151549943,0,4.00613379336784,0,3.25773517262878,0,3.35796915167095,10.9254498714653,3.94286863810098,0,3.55072463768116,0
"p2p",5.64516129032258,0,2.81124497991968,0,1.82964329643296,0,1.3662456946039,0,1.14050220433199,5.29039677975848,1.6444548359442,11.2929623567921,3.35796915167095,10.73264781491,3.92275196137598,0,3.53260869565217,0
"institute",8.34914611005693,8.72865275142315,6.33120718166784,11.268603827073,6.56519065190652,9.28659286592866,6.63605051664753,0,5.53958213532681,0,4.50471514301301,0,4.64331619537275,0,3.87581304901765,0,3.49033816425121,0
"countries",8.82352941176471,0,4.39404677533664,9.07158043940468,4.82779827798278,7.87207872078721,5.07462686567164,0,4.23615104466169,0,3.44478216818643,7.25586470267321,4.61921593830334,0,3.85569637229262,0,3.47222222222222,0
"virtual",3.65275142314991,12.7134724857685,4.98464446019371,0,3.24415744157442,11.6851168511685,4.60390355912744,9.70149253731343,5.46290971822887,0,4.44236614449381,0,4.57904884318766,0,3.82216857775095,0,3.44202898550725,0
"hotel",4.12713472485769,0,2.05527994330262,0,1.33763837638376,0,0.998851894374282,0,0.833812535940195,0,0.678045358896423,0,0.698907455012853,8.48329048843188,1.46851740092537,11.2854556427278,2.45169082125604,8.93719806763285
"apps",0,0,0,0,0,0,0,0,0,0,0,0,0,7.51928020565553,0.784550392275196,11.4061557030779,1.84782608695652,14.3115942028986
"oil",14.2314990512334,0,7.0871722182849,0,4.61254612546125,0,3.4443168771527,13.8346727898967,5.18497220624881,0,4.21635102486167,0,4.34607969151671,0,3.62770736940925,0,3.26690821256039,0
"carbon",4.17457305502846,10.4364326375712,4.67753366406804,12.9695251594614,5.85793357933579,8.91758917589176,6.0390355912744,0,5.04121142419015,0,4.09944665263815,0,4.22557840616967,0,3.52712398578421,0,3.17632850241546,0
"performance",5.36053130929791,13.8519924098672,6.11859201511929,7.86676116229625,5.68880688806888,9.16359163591636,5.95866819747417,0,4.97412305922944,0,4.04489127893384,0,4.16934447300771,0,3.48018507342588,0,3.13405797101449,0
"oxford",9.44022770398482,11.9544592030361,7.67776990314197,0,4.99692496924969,11.869618696187,5.94718714121699,0,4.96453900709219,0,4.03709765411893,0,4.16131105398458,0,3.47347951451754,0,3.1280193236715,0
"taxi",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,14.8461074230537,1.48550724637681,16.304347826087
"offers",0,0,0,0,0,0,0,8.32376578645235,1.38968755990033,0,1.13007559816071,6.98308783415166,2.1931233933162,7.84061696658098,2.64869576879232,7.00060350030175,3.08574879227053,0
"driver",6.35673624288425,0,3.16560359083393,0,2.06027060270603,0,1.53846153846154,0,1.28426298639064,0,1.04434572519679,0,1.07647814910026,0,0.898544893716891,10.0181050090525,1.81159420289855,11.4130434782609
"corporations",15.5597722960152,0,7.74864162532482,0,5.0430504305043,0,3.76578645235362,0,3.14356910101592,0,2.55630893928766,0,2.63496143958869,10.025706940874,3.24549051163413,0,2.92270531400966,0
"friends",0,0,0,0,0,0,0,6.94603903559127,1.15967030860648,6.6129959746981,1.83929545631673,7.96508456082924,3.06876606683805,6.55526992287918,3.24549051163413,0,2.92270531400966,0
"buying",0,0,0,0,0,0,0,0,0,0,0,0,0,7.39074550128535,0.771139274458525,13.1563065781533,2.01086956521739,8.8768115942029
"manufacturing",0,0,0,0,0,9.16359163591636,1.71067738231917,7.23306544202067,2.63561433774199,0,2.14324682409789,9.87452264048009,3.66323907455013,0,3.05773486220077,0,2.7536231884058,0
"employees",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,10.6216053108027,1.06280193236715,16.4855072463768
"adobe",0,0,0,0,0,0,0,25.7749712973594,4.30323940962238,0,3.49933754189074,0,3.60700514138817,0,3.01079594984241,0,2.71135265700483,0
"challenges",0,7.87476280834915,1.96078431372549,0,1.27613776137761,8.79458794587946,2.5947187141217,0,2.16599578301706,0,1.76135920816772,0,1.81555269922879,6.426735218509,2.18601220411721,7.30235365117683,2.69927536231884,0
"rachelbotsman",0,0,0,0,0,0,0,16.2456946039036,2.71228675483995,9.37320299022427,3.47595666744602,0,3.58290488431877,0,2.99067927311742,0,2.69323671497585,0
"income",0,0,0,0,0,0,0,0,0,0,0,0,0,7.00514138817481,0.730905921008517,8.56970428485214,1.51570048309179,11.6545893719807
"president",9.62998102466793,7.9696394686907,6.78006142215923,0,4.41266912669127,0,3.29506314580941,8.66819747416762,4.19781483611271,0,3.41360766892681,0,3.51863753213368,0,2.93703480185074,0,2.64492753623188,0
"library",14.753320683112,0,7.34703519962203,0,4.78167281672817,0,3.57060849598163,6.8886337543054,4.13072647115199,0,3.3590522952225,0,3.46240359897172,0,2.89009588949238,0,2.60265700483092,0
"family",10.246679316888,8.63377609108159,7.25253957004488,8.07937632884479,6.47293972939729,0,4.83352468427095,0,4.03488594977957,0,3.2811160470735,0,3.38206940874036,0,2.82304030040903,0,2.54227053140097,0
"crowdfunding",0,0,0,12.8986534372785,2.79827798277983,0,2.08955223880597,0,1.74429748897834,0,1.41843971631206,12.0021822149482,3.22943444730077,0,2.69563468115068,0,2.42753623188406,0
"ondemandeconomy",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8.44900422450211,0.845410628019324,15.6400966183575
"urban",0,0,0,10.5598866052445,2.29089790897909,0,1.71067738231917,0,1.4280237684493,6.32547441058079,2.01854882705947,0,2.08065552699229,7.64781491002571,2.53470126735063,0,2.28260869565217,0
"retail",4.60151802656546,7.87476280834915,4.25230333097094,0,2.76752767527675,0,2.06659012629162,0,1.72512938470385,5.40540540540541,2.13545319928299,0,2.20115681233933,6.68380462724936,2.53470126735063,0,2.28260869565217,0
"waste",0,0,0,7.72501771793055,1.67589175891759,8.91758917589176,2.91618828932262,0,2.43434924285987,0,1.97958070298496,6.76486633933443,3.0366323907455,0,2.53470126735063,0,2.28260869565217,0
"association",3.84250474383302,0,1.91353649893692,9.28419560595323,3.25953259532595,10.1476014760148,4.32835820895522,0,3.61318765574084,0,2.93819655521783,0,3.02859897172236,0,2.52799570844229,0,2.27657004830918,0
"organization",4.41176470588235,0,2.19702338766832,0,1.42988929889299,7.62607626076261,2.49138920780712,0,2.07973931378187,0,1.69121658483361,7.746863066012,2.88399742930591,0,2.40729564809227,0,2.16787439613527,0
"groups",11.0056925996205,0,5.48074651547365,0,3.5670356703567,7.50307503075031,4.06429391504018,0,3.39275445658424,0,2.75894318447509,0,2.84383033419023,0,2.37376785355059,0,2.13768115942029,0
"room",0,0,0,0,0,0,0,0,0,0,0,0,0,7.45501285347044,0.777844833366861,6.94025347012673,1.39492753623188,7.30676328502416
"safety",3.79506641366224,0,1.88991259154264,0,1.230012300123,0,0.918484500574053,8.43857634902411,2.1755798351543,0,1.76915283298262,0,1.82358611825193,0,1.52216187219205,7.54375377187689,2.1256038647343,0
"drive",0,0,0,0,0,0,0,0,0,0,0,0,0,6.74807197943445,0.704083685375177,7.12130356065178,1.34661835748792,7.18599033816425
"crisis",0,7.40037950664137,1.84266477675408,0,1.19926199261993,0,0.895522388059701,6.25717566016074,1.79221774966456,0,1.45740784038656,7.69230769230769,2.63496143958869,0,2.19942332193388,0,1.98067632850242,0
"regulation",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8.56970428485214,0.857487922705314,10.4468599033816
"canada",0,0,0,0,0,10.8856088560886,2.03214695752009,7.74971297359357,2.99022426682001,0,2.43161094224923,0,2.50642673521851,0,2.09213437940052,0,1.88405797101449,0
"taskrabbit",0,0,0,0,0,0,0,0,0,0,0,0,0,9.06169665809769,0.945483806075237,10.0784550392275,1.85990338164251,0
"entrepreneurship",4.60151802656546,7.87476280834915,4.25230333097094,8.92983699503898,4.70479704797048,0,3.51320321469575,0,2.93271995399655,0,2.38484919335983,0,2.45822622107969,0,2.05190102595051,0,1.84782608695652,0
"nature",3.84250474383302,0,1.91353649893692,7.512402551382,2.87515375153751,0,2.14695752009185,6.65901262916188,2.90396779758482,0,2.36146831891513,0,2.43412596401028,0,2.03178434922551,0,1.82971014492754,0
"jeremiahowyang",0,0,0,0,0,0,0,0,0,0,0,0,0,10.0899742930591,1.0527727486086,8.75075437537719,1.82367149758454,0
"usa",0,0,0,0,0,18.450184501845,3.4443168771527,0,2.87521564117309,0,2.33808744447042,0,2.41002570694087,0,2.0116676725005,0,1.81159420289855,0
"michigan",0,0,0,21.2615166548547,4.61254612546125,0,3.4443168771527,0,2.87521564117309,0,2.33808744447042,0,2.41002570694087,0,2.0116676725005,0,1.81159420289855,0
"israel",5.12333965844402,7.49525616698292,4.41767068273091,7.512402551382,4.50492004920049,0,3.36394948335247,0,2.80812727621238,0,2.28353207076611,0,2.35379177377892,0,1.96472876014216,0,1.76932367149758,0
"rules",4.7438330170778,0,2.3623907394283,0,1.53751537515375,0,1.14810562571757,0,0.958405213724363,0,0.779362481490141,0,0.803341902313625,0,0.670555890833501,0,0.603864734299517,11.5338164251208
"fuel",13.6622390891841,0,6.80368532955351,0,4.4280442804428,0,3.30654420206659,0,2.76020701552616,0,2.24456394669161,0,2.31362467866324,0,1.93120096560048,0,1.73913043478261,0
"hardware",4.83870967741935,0,2.40963855421687,0,1.56826568265683,0,1.17106773823192,0,0.97757331799885,0,0.794949731119943,9.9290780141844,2.28149100257069,0,1.90437872996714,0,1.71497584541063,0
"cultural",0,16.7931688804554,4.18143160878809,7.58327427356485,4.36654366543665,0,3.26061997703789,0,2.72187080697718,0,2.21338944743199,0,2.28149100257069,0,1.90437872996714,0,1.71497584541063,0
