"","GSC.2011.X","GSC.2011.Y","GSC.2010.X","GSC.2010.Y","GSC.2009.X","GSC.2009.Y","GSC.2008.X","GSC.2008.Y","GSC.2007.X","GSC.2007.Y","GSC.2012.X","GSC.2012.Y","GSC.2013.X","GSC.2013.Y","GSC.2014.X","GSC.2014.Y","GSC.2015.X","GSC.2015.Y","GSE.2007.X","GSE.2007.Y","GSE.2008.X","GSE.2008.Y","GSE.2009.X","GSE.2009.Y","GSE.2010.X","GSE.2010.Y","GSE.2011.X","GSE.2011.Y","GSE.2012.X","GSE.2012.Y","GSE.2013.X","GSE.2013.Y","GSE.2014.X","GSE.2014.Y","GSE.2015.X","GSE.2015.Y","LN.2007.X","LN.2007.Y","LN.2008.X","LN.2008.Y","LN.2009.X","LN.2009.Y","LN.2010.X","LN.2010.Y","LN.2011.X","LN.2011.Y","LN.2012.X","LN.2012.Y","LN.2013.X","LN.2013.Y","LN.2014.X","LN.2014.Y","LN.2015.X","LN.2015.Y"
"community",0,0,0,0,0,0,0,0,0,0,6.35208711433757,6.89655172413793,9.43738656987296,13.021778584392,21.1589179413759,32.4956672443674,24.0750881504434,18.2918848167539,37.8557874762808,40.2277039848197,28.8684148358138,48.7597448618001,29.3665436654367,36.1623616236162,28.6796785304248,32.6061997703789,29.384703852789,29.9022426682001,27.9479385862365,43.9170758319695,35.2747429305913,27.827763496144,32.3476161738081,26.8557634278817,31.8176328502415,24.7584541062802,7.55608028335302,8.28006409175242,8.92508143322476,9.7616770761737,9.85373364126249,11.525153197993,10.7940780619112,14.5100070683695,11.8608791177984,12.676794133054,12.3597143273575,10.2621775251421,13.2739099012286,17.1005985508515,14.8602453247536,11.4211982802371,14.5594049624957,7.59743463246176
"company",0,0,0,0,0,0,0,0,0,0,0.453720508166969,5.44464609800363,5.62613430127042,12.5453720508167,18.5140531987039,22.0970537261698,18.0868682551555,20.0589005235603,22.438330170778,23.9089184060721,17.1273328608552,29.9787384833452,17.6506765067651,18.3271832718327,16.601607347876,16.5901262916188,16.6283304581177,21.4491086831512,16.4289611098122,33.3333333333333,21.8428663239075,26.2210796915167,20.9682827063636,35.4254677127339,22.4275362318841,40.3381642512077,26.3282172373082,23.8193624557261,28.2084690553746,18.7030451543496,25.4426481909161,21.6195977231316,25.114401076716,30.3648440601489,26.6576194033686,28.496595075956,27.7802069669144,26.5038915609969,30.8600337268128,33.5644726875755,33.1791675045244,41.6023222463104,35.3233432715308,30.8830784410458
"share",0,0,0,0,0,0,0,0,0,0,2.72232304900181,6.35208711433757,7.4410163339383,14.3715970961888,21.7466656619697,17.9376083188908,17.4758254086975,20.2552356020943,25.1423149905123,24.6679316888046,18.6628868414836,31.5379163713678,18.9883148831488,27.3062730627306,19.2766934557979,34.1561423650976,21.794134560092,42.4381828637148,23.4743979424831,48.772504091653,31.3785347043702,53.4061696658098,31.7642325487829,57.3928786964393,34.3478260869565,48.6714975845411,21.2514757969304,19.0554899645809,22.671009771987,26.4959806353286,25.8275596612779,31.6345584331117,28.7752355316285,35.1779195755105,30.6503905915384,30.5919329491881,31.3365398629937,28.9684302579798,34.533847265719,42.1147719630012,38.1359340438366,41.1649146525991,39.4370338738938,18.2042427232363
"systems",0,0,0,0,0,0,0,0,0,0,0,20.508166969147,20.508166969147,11.9895644283122,25.8608997061261,22.0970537261698,21.1420824874453,16.6884816753927,22.6755218216319,36.6223908918406,20.4110559886605,15.2374202693125,16.589790897909,55.5965559655596,22.7669345579793,20.9529276693456,22.503354418248,11.4433582518689,19.8503624035539,14.5117294053464,22.5980077120823,12.853470437018,20.2038489908134,8.14725407362704,19.0096618357488,14.6135265700483,3.06965761511217,3.06248945859336,3.45276872964169,0,2.04003079291763,5.80231850657576,3.39165545087483,6.51180805019511,4.26678489716179,5.70979570455737,4.76606908613904,5.97953651071271,5.72151288846061,7.14040950128638,6.35431329177557,6.75551728065084,6.55300713723537,4.2920572274297
"technology",0,0,0,0,0,0,0,0,0,0,0.907441016333938,4.17422867513612,4.53720508166969,43.4323956442831,56.0319493632733,14.4714038128249,30.1040442354952,9.39136125654451,40.5597722960152,44.3074003795066,31.2308055752422,29.128277817151,26.6451414514145,57.9950799507995,30.7233065442021,36.9690011481056,31.8190530956488,21.8516388729155,28.8364118151352,29.2416803055101,34.0295629820051,35.4113110539846,32.0995104941996,35.4858177429089,32.457729468599,41.243961352657,9.91735537190084,6.23840445269016,9.05537459283389,6.72653378358187,8.50654349499617,9.53805781902866,9.17900403768503,18.1198137048907,11.6847274477321,11.6815086432687,11.9516105523976,9.8985570616528,12.8282341604432,15.7816694073017,14.1966619746632,14.5802531237069,14.550905601747,19.7335964479526
"public",0,0,0,0,0,0,0,0,0,0,0,3.62976406533575,3.62976406533576,15.4038112522686,20.9630020345113,20.0173310225303,18.1276044449193,18.684554973822,31.3092979127135,21.0626185958254,20.8362863217576,33.9475549255847,20.9255842558426,27.2447724477245,20.7118254879449,11.768082663605,19.2543607437224,11.213341000575,17.1771490920427,18.2760501909438,20.3968508997429,18.2519280205656,18.9297927982297,19.6137598068799,19.0096618357488,20.3502415458937,15.702479338843,15.5392983639737,17.5895765472313,16.4061799599558,18.0908391070054,18.0428260409959,18.7617765814266,24.2069386213774,20.3357316887665,20.1676270298586,20.7549919836758,14.6660253607346,21.5249337509033,24.3319686827275,23.3460687713653,18.1281147171422,22.9057772177034,13.2215096201283
"work",0,0,0,0,0,0,0,0,0,0,5.44464609800363,10.3448275862069,12.5226860254084,12.5453720508167,22.2364554291312,17.5909878682842,17.5165615984614,18.488219895288,35.7210626185958,34.1555977229602,26.293408929837,30.049610205528,23.6316113161132,32.2263222632226,23.662456946039,29.6211251435132,24.6981023576768,29.7872340425532,24.1212688021198,31.9694489907256,29.5710154241645,27.892030848329,27.5933749077987,35.968617984309,28.4480676328502,43.4782608695652,16.6469893742621,16.6735537190083,18.7622149837134,20.9178794489436,20.9006928406467,19.9504376048016,21.3728129205922,14.7931291575084,19.6311250085013,21.4772132006286,20.5946655006559,12.4439003060778,20.7299445916646,20.7845040897317,21.8982505529861,17.8365096546681,21.6308731054008,36.3591514553527
"local",0,0,0,0,0,0,0,0,0,0,6.35208711433757,8.52994555353902,11.070780399274,8.8929219600726,16.9467259437872,14.21143847487,13.7280959504221,19.6989528795811,18.2637571157495,14.1366223908918,12.6151665485471,32.3175053153792,15.2214022140221,24.2312423124231,15.8897818599311,16.0734787600459,15.9478627563734,13.5135135135135,14.8000935234978,24.8772504091653,18.9187017994859,23.2647814910026,18.2190035539462,17.9843089921545,18.2065217391304,23.8526570048309,11.0979929161747,12.0231067633665,13.0293159609121,13.8632220661626,14.2032332563511,13.1148295011644,14.3741588156124,15.2885928135016,14.6793058388594,13.9339968569932,14.808336977117,10.3429820725842,15.3216092507829,18.0556851720426,16.7806153227428,13.6568370925388,16.5737534599338,13.7148495313271
"ownership",0,0,0,0,0,0,0,0,0,0,2.26860254083485,3.99274047186933,4.90018148820327,8.65471869328494,13.3222816667923,11.7850953206239,11.0802436157709,21.4986910994765,4.83870967741935,0,2.40963855421687,0,1.56826568265683,9.10209102091021,2.87026406429391,8.89781859931113,3.88154111558367,7.0730304772858,4.11503390226795,11.8930714675396,5.99293059125964,13.3033419023136,6.39039763964326,12.5528062764031,7.01086956521739,8.39371980676329,4.0141676505313,3.62961713611064,4.29967426710099,3.85545229058962,4.34949961508852,3.89470694277003,4.36069986541051,5.8040028273478,4.77566749957558,6.28601361969617,5.30534907447892,5.17149103629208,5.92628282341605,0,4.94671224612909,4.17967256212931,4.91263051273937,4.04538727183029
"members",0,0,0,0,0,0,0,0,0,0,0,6.71506352087114,6.71506352087115,16.5154264972777,23.9996985909126,13.1715771230503,16.1722673362539,16.7866492146597,12.5237191650854,7.87476280834915,8.19749586581622,13.5364989369242,8.27183271832718,8.91758917589176,7.84156142365098,7.80711825487945,7.84933870040253,6.67050028752156,7.28703920193281,10.2564102564103,9.02152956298201,10.5398457583548,8.63005431502716,8.20760410380205,8.59299516908213,9.48067632850242,32.5855962219598,23.9327879912296,31.7263843648209,23.2147446433374,29.6381832178599,24.4015312536817,28.9905787348586,21.446498252273,27.0099227435013,18.0199057097957,25.1275324296749,12.2014866637516,24.4037581305709,17.0551182355566,24.1403579328373,10.9837906865258,22.3278206867929,10.7054760730143
"uber",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,15.0779896013865,7.08809701891229,24.0510471204189,0,0,0,0,0,0,0,0,0,0,0,0,0,14.3316195372751,1.49533963655871,52.6252263126132,6.61231884057971,86.8357487922705,0,0,0,0,0,0,0,0,0,0,0,0,0,5.68503941185221,1.25678664789865,69.4992065563361,13.2165059642036,77.0103601381352
"shared",0,0,0,0,0,0,0,0,0,0,1.36116152450091,0,0.544464609800364,20.1678765880218,25.1751940321001,17.4176776429809,18.6571749118496,13.6452879581152,0,0,0,0,0,0,0,9.35706084959816,1.56220049837071,11.8458884416331,2.87584755669861,15.4391707583197,5.23778920308483,17.2879177377892,6.17581975457654,15.2685576342788,7.08937198067633,11.7149758454106,0,3.40276606510373,1.95439739413681,4.01951409018915,3.04080061585835,3.81522312761146,3.4185733512786,8.06897954045916,4.71695027622017,7.07176532215819,5.48025069231891,3.91902055094009,5.69742230787759,8.55029927542573,6.64588779408808,8.8453535617155,7.16496111114061,6.61075481006411
"sustainable",0,0,0,0,0,0,0,0,0,0,2.72232304900181,3.08529945553539,4.17422867513612,9.36932849364791,13.8120714339537,16.4644714038128,13.4836788118389,17.3102094240838,7.1157495256167,11.2903225806452,6.35483108906214,16.5839829907867,7.73370233702337,23.370233702337,10.1377726750861,16.2456946039036,11.1750047920261,11.5583668775158,10.6538851219702,14.0207310420076,13.0462724935733,8.93316195372751,11.8219003553946,11.828605914303,11.8297101449275,10.8695652173913,2.83353010625738,6.12497891718672,5.08143322475569,5.66013208618474,5.6581986143187,6.83560810363721,6.27187079407806,8.77678476330644,6.98734957929706,7.124148768989,7.18554146625856,7.59562745955399,8.20284268850878,5.73051972714703,8.11381459883369,0,6.85898412418799,0
"collaborative",0,0,0,0,0,0,0,0,0,0,2.72232304900181,4.53720508166969,5.62613430127042,15.3244101633394,21.9425815688343,17.0710571923744,17.1499358905866,14.0052356020942,5.1707779886148,9.67741935483871,4.98464446019371,0,3.24415744157442,11.2546125461255,4.52353616532721,17.8530424799082,6.75675675675676,17.1937895342151,7.82479931416103,20.6219312602291,11.1021850899743,17.6092544987147,11.1044055522028,19.3120096560048,11.9323671497585,16.304347826087,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"environmental",0,0,0,0,0,0,0,0,0,0,0,3.81125226860254,3.81125226860254,13.021778584392,18.1222213849747,13.0849220103986,13.6873597606582,16.2630890052356,5.69259962049336,9.58254269449716,5.22088353413656,14.4578313253012,6.53444034440344,15.3136531365314,7.7382319173364,10.2181400688863,8.16561242093157,6.38297872340426,7.50526069675005,7.14675395526459,8.78856041131105,0,7.3358814457185,0,6.60628019323672,0,4.25029515938608,11.9096812278631,9.18566775244299,8.36715177957743,9.35334872979214,9.93547689482152,9.90578734858678,8.21054058502861,9.4730453680106,6.60031430068099,8.8908322401982,3.95942282466112,8.52806552637916,0,7.11843957369796,0,6.01754741006829,0
"internet",0,0,0,0,0,0,0,0,0,0,0,12.8856624319419,12.8856624319419,18.0240471869329,29.1914701228241,11.9584055459272,17.7609787370446,12.82722513089,29.4592030360531,28.9373814041746,21.8757382471061,23.3167965981573,19.2958179581796,15.990159901599,17.3938002296211,16.0734787600459,17.2033735863523,18.1713628522139,16.4523419842569,17.4031642116749,19.5212082262211,18.3161953727506,18.2055924361296,21.9674109837055,18.5929951690821,16.0628019323672,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"traditional",0,0,0,0,0,0,0,0,0,0,2.72232304900181,0,1.08892921960073,7.78130671506352,10.1876271569588,10.3986135181976,9.12490650710546,19.6989528795811,3.98481973434535,0,1.98440822111977,0,1.29151291512915,0,0.964408725602755,7.52009184845006,2.06057120950738,0,1.6756293352038,10.6928532460447,3.301735218509,14.26735218509,4.24461878897605,12.8545564272782,5.10869565217391,16.4251207729469,0,0,0,0,0,0,0,0,0,0,0,0,0,5.18475594360922,1.14618942288357,8.8453535617155,2.51581078161047,12.48149975333
"models",0,0,0,0,0,0,0,0,0,0,0.907441016333938,0,0.362976406533576,5.16107078039928,6.56318287996383,27.0363951473137,15.4390159205043,14.3979057591623,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"peertopeer",0,0,0,0,0,0,0,0,0,0,0,0,0,7.86070780399274,9.69783738979731,26.4298093587521,16.4574206646009,13.5143979057592,0,0,0,0,0,0,0,7.34787600459242,1.22675867356718,6.95802185163887,1.94061257891045,16.8576104746318,4.48264781491003,17.8020565552699,5.59914168845972,16.5962582981292,6.70289855072464,18.1763285024155,0,0,0,0,0,0,0,0,0,4.71451021477213,1.31176213379974,4.24223874070834,2.34883160684172,0,1.96058717072189,7.92193753054742,3.04277114802888,7.69610261470152
"products",0,0,0,0,0,0,0,0,0,0,0,5.26315789473684,5.26315789473684,21.7558983666062,29.6812598899858,9.44540727902945,16.7833101827118,12.565445026178,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4.95867768595043,3.06248945859336,4.49511400651467,3.44529779159071,4.27251732101616,3.65625549729432,4.22611036339166,5.02541708221579,4.46250897501323,5.81456259821897,4.94097070397899,3.59580236117183,5.15538424476031,8.36837801424646,6.15322742811178,0,5.20160877819461,5.87074494326591
"innovation",0,0,0,0,0,0,0,0,0,0,0.453720508166969,0,0.181488203266788,9.76633393829401,12.1467862256047,11.525129982669,10.469200769313,17.5719895287958,18.4060721062619,30.7400379506641,16.8202220647295,21.9702338766832,15.7134071340713,43.3579335793358,19.8277841561424,26.865671641791,21.0369944412498,26.279470960322,20.6686930091185,29.8417894162575,25.6989074550129,19.3444730077121,23.4694561791725,17.9239589619795,22.9287439613527,18.8405797101449,0,0,0,0,0,0,0,4.03448977022958,1.11562724375331,4.40020953378734,2.05509400961959,4.88867512024485,3.15586605637195,8.86866148248945,4.59481198471747,5.15168943704308,4.7851401015091,9.81746423285641
"sustainability",0,0,0,0,0,0,0,0,0,0,0,2.9038112522686,2.90381125226861,6.74909255898367,9.8937532966619,15.1646447140381,11.2431883748264,16.8848167539267,5.40796963946869,14.2314990512334,6.23671155209072,19.9149539333806,8.37945879458795,14.760147601476,9.01262916188289,10.3329506314581,9.24861031244009,9.0281771132835,8.74444704231939,0,9.01349614395887,7.32647814910026,8.28807081070206,7.6041038020519,8.22463768115942,7.2463768115942,0,0,0,3.1171741923916,1.4626635873749,6.67664047332008,3.28398384925975,6.79493013933401,4.26678489716179,7.01938187532741,5.13044745663897,5.3331001311762,5.82992050108409,4.63899216007141,5.89181580534885,0,4.98062539872882,0
"quality",0,0,0,0,0,0,0,0,0,0,0,0,0,5.63747731397459,6.95501469369301,11.0051993067591,8.065765573245,18.3246073298429,0,9.39278937381404,2.33876683203402,7.58327427356485,3.16728167281673,7.99507995079951,3.85763490241102,0,3.22024151811386,0,2.61865793780687,6.71031096563012,3.68733933161954,6.55526992287918,3.76181854757593,7.72480386240193,4.16062801932367,0,3.54191263282172,0,1.95439739413681,0,1.15473441108545,0,0.807537012113055,4.03448977022958,1.70279947730769,0,1.26803672933974,3.23218189768255,2.01156347867983,4.41159058359732,2.65433340036195,3.79086581216379,2.90678137604993,4.24272323630982
"participants",0,0,0,0,0,0,0,0,0,0,0,3.81125226860254,3.81125226860254,24.4555353901996,32.2281666792255,11.7850953206239,18.9423282401966,9.42408376963352,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"drivers",0,0,0,0,0,0,0,0,0,0,0,0,0,6.11388384754991,7.54276241428678,14.2980935875217,9.858157922855,16.0667539267016,5.55028462998103,0,2.76399716513111,0,1.79889298892989,0,1.34328358208955,0,1.1213341000575,0,0.911854103343465,0,0.939910025706941,10.1542416452442,1.84402869979213,21.1828605914303,3.78019323671498,32.3671497584541,11.6883116883117,9.41431944678698,11.85667752443,8.03902818037834,10.7775211701309,4.76902890951435,9.15208613728129,6.58258857247984,8.47485257096813,7.01938187532741,8.26410144293835,7.87844337560121,9.17851120211996,12.4161260754852,10.4061934446008,41.6995239338017,16.0892898972588,36.9511593487913
"respondents",0,0,0,0,0,0,0,0,0,0,0,9.43738656987296,9.43738656987296,15.7214156079855,24.489488358074,8.05892547660312,13.9725130890052,12.270942408377,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"money",0,0,0,0,0,0,0,0,0,0,0.907441016333938,7.62250453720508,7.98548094373866,17.5476406533575,25.9588576595585,12.5649913344887,16.7018378031841,10.0785340314136,20.8254269449715,23.6242884250474,16.2532482872667,32.8844790928419,17.7121771217712,16.0516605166052,16.2227324913892,22.2732491389208,17.2608778991758,15.6986774008051,16.1639778661055,26.5684669939989,20.5735861182519,27.3136246786632,20.0227989002883,24.140012070006,20.4468599033816,26.1473429951691,10.271546635183,7.59951087873166,10.0325732899023,10.2538624749724,10.7390300230947,10.0149607099801,10.9017496635262,10.4047367758552,10.8039690974005,12.0481927710844,11.3977554292377,10.7874070835155,12.6355095157793,16.8277166590826,14.2670420269455,17.0102953109914,15.035369164422,14.8988653182042
"development",0,0,0,0,0,0,0,0,0,0,0,12.3411978221416,12.3411978221416,13.1011796733212,22.824203149725,11.0051993067591,14.6650283149909,11.5510471204189,27.8462998102467,27.4193548387097,20.6945428773919,28.0652019844082,19.5571955719557,57.2570725707257,25.292766934558,23.0769230769231,24.9664558175197,11.9033927544566,21.9156729795027,20.1309328968903,25.5543059125964,10.9897172236504,22.4770334607389,11.949305974653,21.4371980676329,14.0096618357488,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"product",0,0,0,0,0,0,0,0,0,0,0,7.44101633393829,7.4410163339383,16.3566243194192,24.1956144977771,10.6585788561525,15.0723902126296,10.7984293193717,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"costs",0,0,0,0,0,0,0,0,0,0,0,3.62976406533575,3.62976406533576,7.54310344827586,11.265164644714,18.630849220104,13.442942622075,12.0746073298429,9.25047438330171,0,4.60666194188519,0,2.99815498154982,0,2.23880597014925,6.31458094144661,2.9231359018593,6.55549166187464,3.26552879744369,11.7294053464266,5.09318766066838,7.19794344473008,5.00234694561791,8.02655401327701,5.30797101449275,12.2584541062802,10.86186540732,8.84719176926972,11.0749185667752,13.6991602665631,12.9715165511932,11.9225722737858,13.1090174966353,12.1742498329735,12.8982167304111,12.4148768989,13.0593207987174,6.30275470048097,12.6716453866538,8.64125990601536,12.487432133521,9.13695862418963,12.1540858706182,8.43611248149977
"network",0,0,0,0,0,0,0,0,0,0,4.53720508166969,0,1.81488203266788,8.65471869328494,11.6569964584432,15.2512998266898,12.0171759803398,12.729057591623,28.1783681214421,22.1062618595825,19.5369714150721,19.3479801559178,16.9126691266913,17.0971709717097,15.8208955223881,16.7049368541906,15.9957830170596,13.3985048878666,14.8234743979425,20.1854882705947,18.2519280205656,15.4241645244216,16.8443639777376,15.3289076644538,16.7028985507246,16.6062801932367,6.02125147579692,6.91895766571093,7.29641693811075,5.82419388578431,7.04387990762125,7.39199480974724,7.42934051144009,7.43195483989656,7.45708736614057,11.6815086432687,8.80338143127823,9.45413205072145,10.0939532642737,12.961889859023,11.2909712447215,8.40794596800432,11.0151715302945,7.15342871238284
"legal",0,0,0,0,0,0,0,0,0,0,6.80580762250454,6.71506352087114,9.43738656987296,19.6914700544465,29.3873860296889,0,12.2208569291591,11.6819371727749,10.6261859582543,20.1138519924099,10.3000236239074,18.0014174344437,10.6088560885609,10.3936039360394,9.86222732491389,0,8.23270078589228,0,6.69472371600031,0,6.90070694087404,7.32647814910026,6.52450881780997,7.06095353047677,6.58212560386474,8.51449275362319,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5.7348995619914,1.00292456834471,9.07745436605821
"p2p",0,0,0,0,0,0,0,0,0,0,0,27.2232304900181,27.2232304900181,5.31987295825771,21.2568758948082,7.97227036395147,12.5874826370339,10.5039267015707,5.64516129032258,0,2.81124497991968,0,1.82964329643296,0,1.3662456946039,0,1.14050220433199,5.29039677975848,1.6444548359442,11.2929623567921,3.35796915167095,10.73264781491,3.92275196137598,0,3.53260869565217,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"cost",0,0,0,0,0,0,0,0,0,0,0.907441016333938,3.44827586206897,3.81125226860254,6.82849364791289,10.4815010172557,13.6048526863085,10.75435409766,11.8128272251309,10.9582542694497,8.44402277039848,7.55965036617057,8.43373493975904,6.74969249692497,0,5.04018369690011,9.58668197474167,5.80793559516964,8.85566417481311,5.92315485932506,13.911620294599,8.15392030848329,8.41902313624679,7.68457050895191,10.4405552202776,7.96497584541063,13.707729468599,12.987012987013,11.1157024793389,13.5504885993485,12.8788512685653,14.0492686682063,10.1739283402973,13.2705248990578,11.6787861769804,12.878644322626,12.1005762179151,12.9572948549774,8.72689112374288,13.3100457721031,10.8697953554614,13.5129700382063,9.37996284291809,13.0635174707273,8.33744449925996
"process",0,0,0,0,0,0,0,0,0,0,0,3.81125226860254,3.81125226860254,15.7214156079855,21.4527918016728,10.6585788561525,13.9317768992414,9.19502617801047,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"society",0,0,0,0,0,0,0,0,0,0,0,13.2486388384755,13.2486388384755,17.9446460980036,29.2894280762565,9.3587521663778,16.5796292338925,7.03534031413613,14.6110056925996,9.4876660341556,9.63855421686747,12.9695251594614,9.08671586715867,31.6113161131611,12.6865671641791,10.2755453501722,12.3059229442208,9.31569867740081,11.2695814823474,13.202400436443,13.560411311054,9.57583547557841,12.3181117146114,11.949305974653,12.2886473429952,9.05797101449275,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"city",0,0,0,0,0,0,0,0,0,0,0.907441016333938,0,0.362976406533576,0,0.195915906864592,17.6776429809359,8.39165509135591,13.5798429319372,13.1404174573055,22.3908918406072,12.1190644932672,23.6002834868887,13.0073800738007,16.2976629766298,12.7554535017222,8.15154994259472,12.0088173279663,16.6187464059804,12.017769464578,18.1669394435352,15.0626606683805,17.6735218508997,14.4169516529203,22.9330114665057,15.2777777777778,19.8067632850242,18.7721369539552,25.7475965592849,25.1465798045603,32.2381436213131,29.9846035411855,34.2575243333446,32.5706594885599,53.3685138026859,38.4402088900264,42.4829753797801,40.4459991254918,31.4733712286838,42.8089616959768,60.1249768197489,49.0247335612307,50.4962766517714,50.2737188284657,17.9575727676369
"markets",0,0,0,0,0,0,0,0,0,0,0,0,0,5.71687840290381,7.05297264712532,17.2443674176776,11.0395074260071,11.4528795811518,12.2865275142315,11.8595825426945,9.07158043940468,9.92204110559887,8.05658056580566,0,6.01607347876005,10.390355912744,6.75675675675676,9.83323749281196,6.82721533785364,11.2929623567921,8.70019280205656,12.7249357326478,8.58982096157714,11.949305974653,8.93115942028986,14.7342995169082,6.84769775678867,3.06248945859336,5.53745928338764,4.01951409018915,5.15781370284835,3.73573931245289,4.87213997308208,5.59166126049362,5.08882602413792,4.45259298061812,5.02842151289897,3.71700918233493,5.26379185738374,6.36724414127448,5.80132716670019,5.92930293697412,5.94105316333013,6.06808090774543
"tourism",0,0,0,0,0,0,0,0,0,0,0,0,0,5.95508166969147,7.34684650742219,34.2287694974004,19.1460091890159,4.71204188481676,0,0,0,0,0,0,0,12.284730195178,2.05098715737014,0,1.6678357103889,0,1.71915167095116,0,1.43498960638369,0,1.29227053140097,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"private",0,0,0,0,0,0,0,0,0,0,0,0,0,6.19328493647913,7.64072036771909,14.4714038128249,9.9803664921466,11.9109947643979,11.2903225806452,11.8595825426945,8.57547838412473,9.49681077250177,7.64145141451414,8.05658056580566,7.21010332950631,6.94603903559127,7.17845505079547,0,5.83742498636116,9.54719039825423,7.42287917737789,9.31876606683805,7.16824247301011,8.99215449607725,7.35507246376812,9.96376811594203,5.43093270365999,5.21757463315905,5.99348534201955,5.16794668738608,5.96612779060818,4.76902890951435,5.78734858681023,6.44102752791035,5.98915678225462,4.87166055526454,5.81547879317883,5.17149103629208,6.34786798361839,8.18645675306719,7.10838528051475,10.9837906865258,7.92990357852219,8.09077454366056
"regulation",0,0,0,0,0,0,0,0,0,0,0,0,0,15.0862068965517,18.6120111521362,5.28596187175044,10.2247836307298,11.6492146596859,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8.56970428485214,0.857487922705314,10.4468599033816,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3.79086581216379,0.662950138397354,8.14010853478044
"experience",0,0,0,0,0,0,0,0,0,0,0,2.72232304900181,2.72232304900181,16.3566243194192,21.6487077085374,9.8786828422877,13.6466235708943,8.90052356020942,18.168880455408,15.8444022770398,12.9931490668556,15.6626506024096,11.8542435424354,15.990159901599,11.8369690011481,12.9735935706085,12.0471535365152,12.075905692927,11.4332476034604,12.0567375886525,13.560411311054,20.1799485861183,13.4245289344867,21.7863608931804,14.2693236714976,13.768115942029,5.19480519480521,0,2.86644951140065,3.77342139078982,3.46420323325635,3.41780405181861,3.58008075370121,4.45917290393796,3.83619192588858,5.50026191723415,4.38711558081913,6.30275470048097,5.50469766321366,9.27798432014281,6.64588779408808,7.82473584305606,6.98647453541827,5.22940305870743
"potential",0,0,0,0,0,0,0,0,0,0,0,0,0,11.6719600725953,14.3998191545475,13.6048526863085,12.3838016882146,9.84947643979058,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"according",0,0,0,0,0,0,0,0,0,0,0,5.62613430127042,5.62613430127042,10.0045372050817,15.3793986888705,13.0849220103986,12.54674644727,9.65314136125654,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"university",0,0,0,0,0,0,0,0,0,0,0,5.44464609800363,5.44464609800364,12.3865698729583,18.220179338407,7.2790294627383,10.9987712362432,10.6675392670157,21.4421252371917,16.6982922201139,14.8358138436097,11.3394755492558,12.1156211562116,38.2533825338253,16.1882893226177,9.47187141216992,15.0948821161587,8.51063829787234,13.4284155560751,8.78341516639389,15.1349614395887,8.80462724935733,13.5519345537451,8.08690404345202,13.0132850241546,12.8623188405797,9.20897284533648,13.4976387249115,12.8338762214984,11.9765113707677,13.2024634334103,28.2962381964517,18.8156123822342,26.8258179459124,21.0990555923872,14.4054478784704,19.720157411456,6.58557061652819,18.260660081908,11.3700788237044,17.7558817615122,6.70691643690516,16.1827828654943,4.83473112974839
"impact",0,0,0,0,0,0,0,0,0,0,0,0,0,10.0839382940109,12.4406600859016,13.9514731369151,11.7320226519927,10.0785340314136,11.9070208728653,10.8159392789374,8.62272619891331,10.347271438696,7.85670356703567,9.34809348093481,7.61194029850746,11.1366245694604,8.21353268161778,8.51063829787234,7.83259293897591,10.3655210038189,9.59993573264781,11.6966580976864,9.23355461677731,10.0784550392275,9.32367149758454,10.9299516908213,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
