"","x.before","x.after"
"leader",0.0867195242814668,0
"laws",0,0
"team",0.0480673934588702,0.102122015915119
"cyclists",0.0336967294350842,0.104774535809019
"leaders",0.0441030723488603,0.096816976127321
"rooms",0,0
"chairman",0.0396432111000991,0.115384615384615
"regulation",0,0
"individuals",0,0
"cash",0.0411298315163528,0.0928381962864721
"relayrides",0,0.144562334217507
"hybrid",0.117443012884044,0
"governments",0.0267591674925669,0
"airport",0,0.0994694960212202
"avis",0,0
"helmets",0,0
"vancouver",0.0148662041625372,0
"hosts",0,0
"ondemand",0,0
"taxis",0,0
"apartment",0,0
"european",0.05599603567889,0
"hotels",0,0
